"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","approx","batch_size","beta","data_root","dataset","depth","device","double","head","head_activation","likelihood","lr","lr_hyp","lr_hyp_min","lr_min","marglik_early_stopping","marglik_frequency","method","n_data","n_epochs","n_epochs_burnin","n_hypersteps","n_param_groups","n_params","optimizer","prior_prec_init","rep","seed","typeofrep","use_wandb","vi_posterior_mu_init","vi_posterior_rho_init","vi_prior_mu","width","epoch","hyperparams/prior_prec_layer1.bias","hyperparams/prior_prec_layer1.weight","hyperparams/prior_prec_out_layer.bias","hyperparams/prior_prec_out_layer.weight","params/layer1.bias","params/layer1.weight","params/out_layer.bias","params/out_layer.weight","prior_prec_opt","test/loglik","test/loglik_bayes","test/loglik_bayes_mc","test/loglik_bayes_mc_lse","test/loglik_bayes_mean","test/mse","train/loss","train/lr","train/marglik","train/nll","train/perf","valid/nll"
"wine-quality-red-map-9926","finished","-","","map, wine-quality-red","2024-11-09T10:41:03.000Z","769","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","map","1439","5000","5001","100","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.002835546105754352","0.0019991333042579363","0.01262109497805428","0.010282591249038247","100","-0.8805731819248909","-0.8806898830567448","-0.8798972204419128","-0.8800325674958497","-0.8789646701405106","0.5707936840998332","1.2293192518635347","0.00001","","1.1495831532050995","0.6102996856709062","1.251657310818148"
"wine-quality-red-marglik-0d75","finished","-","","marglik, wine-quality-red","2024-11-09T10:38:56.000Z","120","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","marglik","1439","5000","100","100","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","2.881303071975708","4.142110347747803","1.0949581861495972","0.08905506134033203","0.28443744268097587","0.18799125352031676","0.17183393735280453","9.013361773129574","","-0.9271932439464572","-0.8814992058639317","-1.409155484736938","-0.8849662816130539","-0.8755566356802342","0.5397745809748145","0.7410028085303391","0.00001","1.5044608567657998","0.5499337975019636","0.2095616529550371",""
"wine-quality-red-map-d4bb","finished","-","","map, wine-quality-red","2024-11-09T10:25:23.000Z","805","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","map","1439","5000","5001","100","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.02299938289605244","0.018894856240813735","0.3589175033671211","0.07381664831697762","10","-0.863650219014934","-0.8596877503073316","-0.909660295913752","-0.8651308718994326","-0.8587702564907731","0.5490524162178803","1.1224060410946506","0.00001","","1.0541585013004415","0.5187786825860442","1.2044418552646998"
"wine-quality-red-marglik-1161","failed","-","","marglik, wine-quality-red","2024-11-09T10:25:12.000Z","7","","gelu","kernel","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","149","","","","","0.3343671047148633","0.14992845819228826","0.01284302556768139","0.25359327761208417","","","","","","","","0.8544382156057216","0.00997812638591106","","0.811601573606265","0.5072180559058735",""
"wine-quality-red-map-053b","failed","-","","map, wine-quality-red","2024-11-09T10:23:45.000Z","82","","gelu","kernel","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","map","","5000","5001","50","","","Adam","1","0","6","Flipout","true","0","-3","0","50","","","","","","","","","","","","","","","","","","","","","",""
"wine-quality-red-marglik-a131","failed","-","","marglik, wine-quality-red","2024-11-09T10:23:35.000Z","5","","gelu","kernel","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","149","","","","","0.21716923775948532","0.17251981446302886","0.007532527928325992","0.32127248497809474","","","","","","","","0.943472055021767","0.00997812638591106","","0.8960147742067155","0.4019089136548704",""
"wine-quality-red-map-9374","failed","-","","map, wine-quality-red","2024-11-09T10:22:05.000Z","84","","gelu","kernel","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","map","","5000","5001","50","","","Adam","1","0","6","Flipout","true","0","-3","0","50","","","","","","","","","","","","","","","","","","","","","",""
"wine-quality-red-marglik-1dcf","finished","-","","marglik, wine-quality-red","2024-11-09T10:20:32.000Z","87","","gelu","diag","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","2.315920829772949","6.0046916007995605","6.1466217041015625","0.40335407853126526","0.410561564999171","0.1499252371253568","0.1666147888571983","2.37340135003175","","-1.9855943713106576","-0.9545773958825644","-1.4335372341560817","-0.96751290368724","-1.1726340279151872","0.6287515909144488","0.499857113177514","0.00001","2.6567790177912856","0.27732033828690184","0.4999843694841371",""
"wine-quality-red-map-556f","finished","-","","map, wine-quality-red","2024-11-09T10:07:18.000Z","789","","gelu","diag","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.002835546105754352","0.0019991333042579363","0.01262109497805428","0.010282591249038247","100","-0.8805731819248909","-0.8819006816561099","-0.8807784604625827","-0.8807813790928695","-0.8797712663809865","0.5707936840998332","1.2293192518635347","0.00001","","1.1495831532050995","0.6102996856709062","1.251657310818148"
"wine-quality-red-marglik-a4e1","finished","-","","marglik, wine-quality-red","2024-11-09T10:05:43.000Z","90","","gelu","diag","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","8.890490531921387","14.251434326171877","1393.908935546875","0.10820913314819336","0.1050012782090901","0.06520956210976862","2.4707580542665737e-7","8.698032382647991","","-0.9271932439464572","-0.9033898904355576","-1.4375152105303448","-0.905446756206787","-0.904567403766201","0.5397745809748145","0.9665267754057884","0.00001","2.2069006731984735","0.7400053717886198","0.30028927815751594",""
"wine-quality-red-map-6d4f","finished","-","","map, wine-quality-red","2024-11-09T09:52:09.000Z","808","","gelu","diag","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.02299938289605244","0.018894856240813735","0.3589175033671211","0.07381664831697762","10","-0.863650219014934","-0.8611605837827048","-0.924933495717684","-0.8669783458137104","-0.8598812538824699","0.5490524162178803","1.1224060410946506","0.00001","","1.0541585013004415","0.5187786825860442","1.2044418552646998"
"wine-quality-red-marglik-10e7","finished","-","","marglik, wine-quality-red","2024-11-09T09:50:33.000Z","90","","gelu","kron","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","1.4762510061264038","4.647939682006836","9.881376266479492","0.4090019762516022","0.5633750898722627","0.1774014198695008","0.10379699853645616","2.142822142694687","","-3.621745949690479","-0.9167164060616656","-1.6765619071181543","-0.94013297209614","-0.8985651695750949","0.6066636153069965","0.4127384297160344","0.00001","2.234970940280995","0.2095490095658784","0.4889146731788757",""
"wine-quality-red-map-4517","finished","-","","map, wine-quality-red","2024-11-09T09:36:54.000Z","813","","gelu","kron","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.002835546105754352","0.0019991333042579363","0.01262109497805428","0.010282591249038247","100","-0.8805731819248909","-0.8822985474927183","-0.88097392658392","-0.8807718913389928","-0.8794644935848416","0.5707936840998332","1.2293192518635347","0.00001","","1.1495831532050995","0.6102996856709062","1.251657310818148"
"wine-quality-red-marglik-2fad","finished","-","","marglik, wine-quality-red","2024-11-09T09:35:15.000Z","93","","gelu","kron","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","6.212929725646973","7.247167110443115","1332.8140869140625","0.10623618960380554","0.14711694937282116","0.12062015768416068","2.035441483550247e-7","8.798182592477477","","-0.9271932439464572","-0.8861103843572915","-1.3577973746347354","-0.8930030850168332","-0.8858524940302097","0.5397745809748145","0.846488972484711","0.00001","1.8181491756144272","0.6310770989653953","0.24303410592818844",""
"wine-quality-red-map-57b5","finished","-","","map, wine-quality-red","2024-11-09T09:21:23.000Z","826","","gelu","kron","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.02299938289605244","0.018894856240813735","0.3589175033671211","0.07381664831697762","10","-0.863650219014934","-0.8600883701863851","-0.9366514534287984","-0.8664817526506535","-0.8583264400855999","0.5490524162178803","1.1224060410946506","0.00001","","1.0541585013004415","0.5187786825860442","1.2044418552646998"
"wine-quality-red-marglik-33ff","finished","-","","marglik, wine-quality-red","2024-11-09T09:19:34.000Z","103","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","1.0445550680160522","3.528832197189331","3.745984315872192","0.314002126455307","0.7996534932309846","0.22736656739693564","0.17923102858654985","2.6041538860972016","","-3.621745949690479","-0.91469934382259","-1.7634203978050529","-0.9432658723644718","-0.8812582851391305","0.6066636153069965","0.30171986664564754","0.00001","1.54565078379118","0.10499882988471183","0.4989075326576545",""
"wine-quality-red-map-5e62","finished","-","","map, wine-quality-red","2024-11-09T09:06:42.000Z","766","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.002835546105754352","0.0019991333042579363","0.01262109497805428","0.010282591249038247","100","-0.8805731819248909","-0.8806898830567448","-0.8798972204419128","-0.8800325674958497","-0.8789646701405106","0.5707936840998332","1.2293192518635347","0.00001","","1.1495831532050995","0.6102996856709062","1.251657310818148"
"wine-quality-red-marglik-1b79","finished","-","","marglik, wine-quality-red","2024-11-09T09:04:50.000Z","106","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","3.110248565673828","3.8062026500701904","0.6301279067993164","0.08992315083742142","0.27160948466073526","0.2107358883582412","0.519214245452958","9.177692503085952","","-0.9271932439464572","-0.8807776058637204","-1.52560727982362","-0.8889263239120118","-0.874563648894032","0.5397745809748145","0.7185218370503763","0.00001","1.5133991875809871","0.5216564376983868","0.19483482026085097",""
"wine-quality-red-map-1f6f","finished","-","","map, wine-quality-red","2024-11-09T08:51:28.000Z","797","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.02299938289605244","0.018894856240813735","0.3589175033671211","0.07381664831697762","10","-0.863650219014934","-0.8596877503073316","-0.909660295913752","-0.8651308718994326","-0.8587702564907731","0.5490524162178803","1.1224060410946506","0.00001","","1.0541585013004415","0.5187786825860442","1.2044418552646998"
"wine-quality-red-marglik-4166","failed","-","","marglik, wine-quality-red","2024-11-09T08:51:18.000Z","5","","gelu","kernel","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","marglik","1439","5000","100","25","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","149","","","","","0.3343671047148633","0.14992845819228826","0.01284302556768139","0.25359327761208417","","","","","","","","0.8544382156057216","0.00997812638591106","","0.811601573606265","0.5072180559058735",""
"wine-quality-red-map-4cad","failed","-","","map, wine-quality-red","2024-11-09T08:49:49.000Z","83","","gelu","kernel","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","map","","5000","5001","25","","","Adam","1","0","6","Flipout","true","0","-3","0","50","","","","","","","","","","","","","","","","","","","","","",""
"wine-quality-red-marglik-fdb4","failed","-","","marglik, wine-quality-red","2024-11-09T08:49:39.000Z","6","","gelu","kernel","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","marglik","1439","5000","100","25","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","149","","","","","0.21716923775948532","0.17251981446302886","0.007532527928325992","0.32127248497809474","","","","","","","","0.943472055021767","0.00997812638591106","","0.8960147742067155","0.4019089136548704",""
"wine-quality-red-map-c779","failed","-","","map, wine-quality-red","2024-11-09T08:48:10.000Z","83","","gelu","kernel","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","map","","5000","5001","25","","","Adam","1","0","6","Flipout","true","0","-3","0","50","","","","","","","","","","","","","","","","","","","","","",""
"wine-quality-red-marglik-ae58","finished","-","","marglik, wine-quality-red","2024-11-09T08:46:38.000Z","86","","gelu","diag","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","marglik","1439","5000","100","25","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","1.465551257133484","4.634510040283203","7.907053947448731","0.5095958113670349","0.662826123943303","0.2122563646233941","0.1201507408790115","2.0989569781632516","","-3.621745949690479","-0.9005131415183062","-1.600099038574267","-0.9335881932184392","-0.897750059711704","0.6066636153069965","0.3843990276526415","0.00001","2.8120868733462627","0.1417067476316332","0.4921529986877683",""
"wine-quality-red-map-8547","finished","-","","map, wine-quality-red","2024-11-09T08:33:30.000Z","782","","gelu","diag","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","map","1439","5000","5001","25","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.002835546105754352","0.0019991333042579363","0.01262109497805428","0.010282591249038247","100","-0.8805731819248909","-0.8819006816561099","-0.8807784604625827","-0.8807813790928695","-0.8797712663809865","0.5707936840998332","1.2293192518635347","0.00001","","1.1495831532050995","0.6102996856709062","1.251657310818148"
"wine-quality-red-marglik-c0b2","finished","-","","marglik, wine-quality-red","2024-11-09T08:31:56.000Z","88","","gelu","diag","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","marglik","1439","5000","100","25","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","5.901110649108887","6.211536884307861","77.41050720214844","0.12563398480415344","0.1640382840238233","0.15481082397280466","0.00007481435333407628","8.179938146164925","","-0.9271932439464572","-0.9033789281195078","-1.406147352521674","-0.905708140057628","-0.9045638149733332","0.5397745809748145","0.8211699599436727","0.00001","2.2770202265990904","0.5848714510558964","0.22059221577960175",""
"wine-quality-red-map-7d09","finished","-","","map, wine-quality-red","2024-11-09T08:18:14.000Z","816","","gelu","diag","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","map","1439","5000","5001","25","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.02299938289605244","0.018894856240813735","0.3589175033671211","0.07381664831697762","10","-0.863650219014934","-0.8611605837827048","-0.924933495717684","-0.8669783458137104","-0.8598812538824699","0.5490524162178803","1.1224060410946506","0.00001","","1.0541585013004415","0.5187786825860442","1.2044418552646998"
"wine-quality-red-marglik-1feb","finished","-","","marglik, wine-quality-red","2024-11-09T08:16:38.000Z","90","","gelu","kron","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","marglik","1439","5000","100","25","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","1.2069871425628662","3.6693525314331055","7.582571983337402","0.4487836360931397","0.7140920543374816","0.23563633653033073","0.0981993272486028","2.2024076018972742","","-3.621745949690479","-0.9173581609952194","-1.599010549053166","-0.9416973666476268","-0.8977967678330605","0.6066636153069965","0.3392607819976845","0.00001","2.2488559479264745","0.1241908462811074","0.49170086986372247",""
"wine-quality-red-map-0638","finished","-","","map, wine-quality-red","2024-11-09T08:03:01.000Z","811","","gelu","kron","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","map","1439","5000","5001","25","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.002835546105754352","0.0019991333042579363","0.01262109497805428","0.010282591249038247","100","-0.8805731819248909","-0.8822985474927183","-0.88097392658392","-0.8807718913389928","-0.8794644935848416","0.5707936840998332","1.2293192518635347","0.00001","","1.1495831532050995","0.6102996856709062","1.251657310818148"
"wine-quality-red-marglik-ff4f","finished","-","","marglik, wine-quality-red","2024-11-09T08:01:23.000Z","92","","gelu","kron","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","marglik","1439","5000","100","25","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","5.450991153717041","5.3205060958862305","77.27110290527344","0.12435312569141388","0.17474281515982684","0.1730265334222977","0.00006221946243198003","8.138947954064","","-0.9271932439464572","-0.8858708394338073","-1.4293524495320742","-0.894232231378048","-0.8857680985445796","0.5397745809748145","0.792886686780549","0.00001","1.8653790328002904","0.5652390518810401","0.21251821220485628",""
"wine-quality-red-map-15d9","finished","-","","map, wine-quality-red","2024-11-09T07:47:13.000Z","844","","gelu","kron","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","map","1439","5000","5001","25","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.02299938289605244","0.018894856240813735","0.3589175033671211","0.07381664831697762","10","-0.863650219014934","-0.8600883701863851","-0.9366514534287984","-0.8664817526506535","-0.8583264400855999","0.5490524162178803","1.1224060410946506","0.00001","","1.0541585013004415","0.5187786825860442","1.2044418552646998"
"wine-quality-red-marglik-b12d","finished","-","","marglik, wine-quality-red","2024-11-09T07:45:31.000Z","96","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","marglik","1439","5000","100","25","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","1.096536636352539","3.120206832885742","4.283736705780029","0.36149221658706665","0.7470752510709399","0.25591834789116213","0.14497579187644674","2.320386694071507","","-4.188965266827277","-0.9574319628824892","-1.865267295072109","-0.9942975004560426","-1.0187161477519693","0.6440945064078938","0.2988582465492946","0.00001","1.5266292147266576","0.10244893118294109","0.5082653667891167",""
"wine-quality-red-map-ca2a","finished","-","","map, wine-quality-red","2024-11-09T07:32:15.000Z","790","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","map","1439","5000","5001","25","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.002835546105754352","0.0019991333042579363","0.01262109497805428","0.010282591249038247","100","-0.8805731819248909","-0.8806898830567448","-0.8798972204419128","-0.8800325674958497","-0.8789646701405106","0.5707936840998332","1.2293192518635347","0.00001","","1.1495831532050995","0.6102996856709062","1.251657310818148"
"wine-quality-red-marglik-2592","finished","-","","marglik, wine-quality-red","2024-11-09T07:30:30.000Z","99","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","marglik","1439","5000","100","25","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","3.64407730102539","3.116851329803467","6.565184116363525","0.0987660363316536","0.2331491717107449","0.2661366818956443","0.0030102030159823378","8.777448347786823","","-0.9271932439464572","-0.8804919926461074","-1.59792952219215","-0.8921348236849816","-0.8741143770422808","0.5397745809748145","0.6922423316046367","0.00001","1.522803490438435","0.4888228568240851","0.1825873205896662",""
"wine-quality-red-map-e956","finished","-","","map, wine-quality-red","2024-11-09T07:16:42.000Z","822","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","150","map","1439","5000","5001","25","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.02299938289605244","0.018894856240813735","0.3589175033671211","0.07381664831697762","10","-0.863650219014934","-0.8596877503073316","-0.909660295913752","-0.8651308718994326","-0.8587702564907731","0.5490524162178803","1.1224060410946506","0.00001","","1.0541585013004415","0.5187786825860442","1.2044418552646998"
"wine-quality-red-marglik-3eaa","failed","-","","marglik, wine-quality-red","2024-11-09T07:16:32.000Z","5","","gelu","kernel","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","marglik","1439","5000","100","150","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","99","","","","","0.23210589508560972","0.11531009290391912","0.005353548331683241","0.16652438015187848","","","","","","","","0.9280185480620412","0.009990339589431033","","0.8966253292624851","0.5221154640405672",""
"wine-quality-red-map-186d","failed","-","","map, wine-quality-red","2024-11-09T07:15:00.000Z","87","","gelu","kernel","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","map","","5000","5001","150","","","Adam","1","0","6","Flipout","true","0","-3","0","50","","","","","","","","","","","","","","","","","","","","","",""
"wine-quality-red-marglik-5f7f","failed","-","","marglik, wine-quality-red","2024-11-09T07:14:49.000Z","6","","gelu","kernel","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","marglik","1439","5000","100","150","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","99","","","","","0.1614796905614327","0.12205872879236968","0.01933411668538752","0.203749318255408","","","","","","","","0.9888871813152732","0.009990339589431033","","0.9561325924333632","0.4430880057563015",""
"wine-quality-red-map-f1d4","failed","-","","map, wine-quality-red","2024-11-09T07:13:14.000Z","90","","gelu","kernel","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","map","","5000","5001","150","","","Adam","1","0","6","Flipout","true","0","-3","0","50","","","","","","","","","","","","","","","","","","","","","",""
"wine-quality-red-marglik-8a56","finished","-","","marglik, wine-quality-red","2024-11-09T07:11:22.000Z","106","","gelu","diag","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","marglik","1439","5000","100","150","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","2.463275909423828","13.83396053314209","11162934","0.2629581391811371","0.2970009183310248","0.04667795152471382","4.2097283173643304e-12","3.228239279554616","","-1.7217317846536413","-0.9262838185123048","-1.3870622326857496","-0.9128959300160996","-1.001599439716783","0.5584185829920083","0.743471942698815","0.00001","2.162299421300745","0.5788017918696448","0.5234775650303856",""
"wine-quality-red-map-d537","finished","-","","map, wine-quality-red","2024-11-09T06:57:10.000Z","846","","gelu","diag","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","map","1439","5000","5001","150","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.002835546105754352","0.0019991333042579363","0.01262109497805428","0.010282591249038247","100","-0.8805731819248909","-0.8819006816561099","-0.8807784604625827","-0.8807813790928695","-0.8797712663809865","0.5707936840998332","1.2293192518635347","0.00001","","1.1495831532050995","0.6102996856709062","1.251657310818148"
"wine-quality-red-marglik-84b1","finished","-","","marglik, wine-quality-red","2024-11-09T06:55:17.000Z","107","","gelu","diag","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","marglik","1439","5000","100","150","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","318.546875","1608.4849853515625","139049.28125","0.017550218850374222","0.0004285987783100298","0.00007773789303699661","5.521971868779015e-10","7.834471729862646","","-0.8563607923262119","-0.8543662420345607","-0.8639256916821493","-0.8597654809012388","-0.853125622984939","0.5489245196839457","1.1645460312883682","0.00001","1.2580232795715462","1.1335287932004936","0.5991243114256496",""
"wine-quality-red-map-9595","finished","-","","map, wine-quality-red","2024-11-09T06:40:47.000Z","864","","gelu","diag","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","map","1439","5000","5001","150","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.02299938289605244","0.018894856240813735","0.3589175033671211","0.07381664831697762","10","-0.863650219014934","-0.8611605837827048","-0.924933495717684","-0.8669783458137104","-0.8598812538824699","0.5490524162178803","1.1224060410946506","0.00001","","1.0541585013004415","0.5187786825860442","1.2044418552646998"
"wine-quality-red-marglik-2b8b","finished","-","","marglik, wine-quality-red","2024-11-09T06:38:50.000Z","111","","gelu","kron","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","marglik","1439","5000","100","150","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","1.7586019039154053","6.244442939758301","4057319","0.35748112201690674","0.4348401465316917","0.12105005519960778","2.1833501905029348e-11","2.214985508289537","","-1.0906525994928729","-0.8894037989995252","-1.4631837894744113","-0.8979461270029935","-0.8496696773788776","0.5814228231208024","0.515661162878361","0.00001","2.072176814098317","0.3304008676877798","0.4859653711190948",""
"wine-quality-red-map-3ff3","finished","-","","map, wine-quality-red","2024-11-09T06:24:25.000Z","860","","gelu","kron","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","100","map","1439","5000","5001","150","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.002835546105754352","0.0019991333042579363","0.01262109497805428","0.010282591249038247","100","-0.8805731819248909","-0.8822985474927183","-0.88097392658392","-0.8807718913389928","-0.8794644935848416","0.5707936840998332","1.2293192518635347","0.00001","","1.1495831532050995","0.6102996856709062","1.251657310818148"
