"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","approx","batch_size","beta","data_root","dataset","depth","device","double","head","head_activation","likelihood","lr","lr_hyp","lr_hyp_min","lr_min","marglik_early_stopping","marglik_frequency","method","n_data","n_epochs","n_epochs_burnin","n_hypersteps","n_param_groups","n_params","optimizer","prior_prec_init","rep","seed","typeofrep","use_wandb","vi_posterior_mu_init","vi_posterior_rho_init","vi_prior_mu","width","epoch","hyperparams/prior_prec_layer1.bias","hyperparams/prior_prec_layer1.weight","hyperparams/prior_prec_layer2.bias","hyperparams/prior_prec_layer2.weight","hyperparams/prior_prec_layer3.bias","hyperparams/prior_prec_layer3.weight","hyperparams/prior_prec_out_layer.bias","hyperparams/prior_prec_out_layer.weight","params/layer1.bias","params/layer1.weight","params/layer2.bias","params/layer2.weight","params/layer3.bias","params/layer3.weight","params/out_layer.bias","params/out_layer.weight","prior_prec_opt","test/loglik","test/loglik_bayes","test/loglik_bayes_mc","test/loglik_bayes_mc_lse","test/loglik_bayes_mean","test/mse","train/loss","train/lr","train/marglik","train/nll","train/perf","valid/nll"
"wine-quality-red-marglik-9126","failed","-","","marglik, wine-quality-red","2024-11-11T12:09:26.000Z","25399","","silu","full","256","0.5","data/","wine-quality-red","3","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","8","12452","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","0.7475243210792542","0.7825556993484497","1.2237085103988647","2.407449960708618","0.20927342772483823","2.9943337440490723","0.12907399237155914","0.6666589379310608","0.6004787076837302","0.5786484492456965","0.16250042252484262","0.06703019897155847","1.4154538316685716","0.04016771407058117","6.235474553730681","0.872619729037503","","","","","","","","-4.348873732017093","0.00001","1.1322172435193238","-5.085122281898324","0.3608549434745435",""
"wine-quality-red-map-396a","finished","-","","map, wine-quality-red","2024-11-11T11:49:44.000Z","1176","","silu","full","256","0.5","data/","wine-quality-red","3","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","8","12452","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","","","","","","","","","0.0062548268667371315","0.0008110608294629781","0.0020039880898517328","0.00016306900367594863","0.000140006924752037","0.00014436297403413328","0.1141313479386138","0.0040298529849089985","100","-0.9401803646742686","-0.9382915678783452","-0.9384846590667316","-0.9390609055926898","-0.9381314317401928","0.5938451880708614","1.353647534352094","0.00001","","1.219488868496684","0.6780373323476713","1.5226064958582044"
"wine-quality-red-marglik-5636","finished","-","","marglik, wine-quality-red","2024-11-11T04:53:00.000Z","24998","","silu","full","256","0.5","data/","wine-quality-red","3","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","8","12452","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","0.3730944693088531","0.34780949354171753","0.13733381032943726","0.3668452799320221","0.07712484896183014","0.8351860642433167","0.039858486503362656","0.012586671859025955","0.9495837072510108","1.077919928503852","0.5252769770014247","0.33497392131744785","0.4048434180773346","0.1628697542042068","4.5028473718198425","37.08814687375552","","-77.2867791021019","-1.0521648092064406","-2.8344731740440965","-0.6630034639372255","-2.261012183149488","0.5519439702028315","-0.3709419546172109","0.00001","3.041287605884248","-1.0207646695019554","0.006397658436672361",""
"wine-quality-red-map-d0f1","finished","-","","map, wine-quality-red","2024-11-11T04:37:34.000Z","920","","silu","full","256","0.5","data/","wine-quality-red","3","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","8","12452","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","","","","","","","","","0.02315631096362118","0.01444729754505883","0.011307164692623295","0.0013698720951620493","0.0021113400792436986","0.0011493878278555454","0.06514798917111451","0.037905271004501896","10","-0.9459988452900608","-0.9013672848544512","-0.9120467845920708","-0.8939925818403255","-0.9034360899083088","0.6241569749887947","1.1276889048912362","0.00001","","1.0072960418839632","0.48293347506584183","1.4043373807358752"
"wine-quality-red-marglik-5f04","finished","-","","marglik, wine-quality-red","2024-11-10T21:48:38.000Z","24530","","selu","full","256","0.5","data/","wine-quality-red","3","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","8","12452","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","0.679898202419281","0.7986161708831787","0.10808773338794708","0.25886282324790955","0.02082249335944653","0.1428665965795517","0.09098072350025176","0.7599291801452637","0.25397950976102013","0.1950490037796647","0.36156060371602583","0.12913048737313976","0.3315602732129326","0.12118456407647468","0.28521077838823067","0.12098193857038592","","-2.362816528627183","-0.8893639438483042","-2.515607348464498","-0.9690143526275998","-1.2045615405535053","0.5523508100656098","5.100981300519187","0.00001","5.550171554906858","4.946580360674665","835.9119711394694",""
"wine-quality-red-map-f1cf","finished","-","","map, wine-quality-red","2024-11-10T21:33:42.000Z","890","","selu","full","256","0.5","data/","wine-quality-red","3","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","8","12452","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","","","","","","","","","0.00006014955731363757","0.0004979176358642475","0.000058668940664384725","0.00008010963845964","0.00011425112860208856","0.00008557520929735573","0.005808884649023764","0.003429537706465688","100","-0.9142684621814634","-0.9140532154230008","-0.9141176371899008","-0.9144239413295744","-0.9135953331303128","0.578434731999111","1.2494037091282073","0.00001","","1.1838596755388768","0.631346537128113","1.3042994558390957"
"wine-quality-red-marglik-1ff3","finished","-","","marglik, wine-quality-red","2024-11-10T14:37:35.000Z","24961","","selu","full","256","0.5","data/","wine-quality-red","3","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","8","12452","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","1.1766459941864014","0.5099596977233887","0.4739121496677398","1.2086505889892578","0.2541032135486603","1.2586582899093628","0.026189226657152176","0.1159755364060402","0.2412524324509033","0.706874059215171","0.14248120181937154","0.08566392724603943","0.022850623699418336","0.07124077100855004","0.5138674628573984","2.823335626943546","","-77218999.14118452","-0.9804057106154878","-3.0366720994135834","-43.698844706571265","-0.8481600489780954","476192765965653.5","-1.1776957518134192","0.00001","1.7805889833748991","-1.6851662059510886","0.00008728068256584127",""
"wine-quality-red-map-ecf1","finished","-","","map, wine-quality-red","2024-11-10T14:22:10.000Z","919","","selu","full","256","0.5","data/","wine-quality-red","3","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","8","12452","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","","","","","","","","","0.0001939601377467984","0.0004997099033649225","0.00027499434665361605","0.00008099337154589412","0.0023264502775695605","0.00008914815410374742","0.1355395823077768","0.004860342963854268","100","-0.9298919607330862","-0.9310144946032916","-0.931374754841696","-0.9311994000185831","-0.9305744885815728","0.5806575916347414","1.2873492335402408","0.00001","","1.1977304179944908","0.6407618857570847","1.300353251741423"
"wine-quality-red-marglik-0ab7","finished","-","","marglik, wine-quality-red","2024-11-10T06:43:16.000Z","27528","","gelu","full","256","0.5","data/","wine-quality-red","3","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","8","12452","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","0.753017783164978","1.1641160249710083","1.7592997550964355","2.3308889865875244","0.10042229294776917","2.2948474884033203","0.04912871494889259","0.39409998059272766","0.8206703146405969","0.4412840612442064","0.1568707450093666","0.07025466962598362","3.73258506324672","0.04130447844212728","18.173426488328303","1.0608698587831684","","-2890415.393789128","-1.5298546567885534","-7990.300986003602","-11630.040896730912","-36112.33584548962","0.5932130970274535","-5.401917594859033","0.00001","0.23889589880735096","-6.111742961547204","0.1946313634288081",""
"wine-quality-red-map-3e3c","finished","-","","map, wine-quality-red","2024-11-10T06:14:17.000Z","1734","","gelu","full","256","0.5","data/","wine-quality-red","3","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","8","12452","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","","","","","","","","","0.0058036874232941845","0.0006379574633482515","0.0014398640626203092","0.00014580396283775122","0.000055856164975161674","0.0001364963375301146","0.1263508731114384","0.004078767259337521","100","-0.9381583850158216","-0.936263995876031","-0.936438131001591","-0.9369135907965505","-0.936114003893292","0.5941902283139844","1.3316672629683672","0.00001","","1.209143631498289","0.6632804415987574","1.5226064958819383"
"wine-quality-red-marglik-c27f","finished","-","","marglik, wine-quality-red","2024-11-09T22:04:18.000Z","29393","","gelu","full","256","0.5","data/","wine-quality-red","3","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","8","12452","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","0.3648196160793304","0.298481822013855","0.114173986017704","0.22383153438568115","0.18425963819026947","0.392860472202301","1.8925963640213013","0.008686136454343796","0.85852577098917","1.0138755669323338","0.4324224805671967","0.3850769195661731","0.155481741555679","0.3435261513858789","0.4385552285321927","49.58847585846315","","-178.82976041629576","-1.3506270066142947","-2.187635871238103","-0.7452591346694504","-27.207808380003303","0.633555570365948","0.4331507447561971","0.00001","2.8782161039079557","-0.11728851954670036","0.21097267540064896",""
"wine-quality-red-map-411e","finished","-","","map, wine-quality-red","2024-11-09T21:33:09.000Z","1864","","gelu","full","256","0.5","data/","wine-quality-red","3","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","8","12452","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","","","","","","","","","0.02250640410864344","0.028248980241194384","0.006700619616593888","0.002558206583937087","0.001520870780452086","0.0020289609778020453","0.05329462991655337","0.07300042934918619","10","-1.0445430653442318","-0.942160362628334","-0.9422429488491076","-0.9343140963613938","-0.9323951212572504","0.6292599026827034","1.0462701384760154","0.00001","","0.8292115425163317","0.3514170908103183","1.432457315341014"
"wine-quality-red-marglik-3bd4","finished","-","","marglik, wine-quality-red","2024-11-09T20:08:50.000Z","5054","","silu","full","256","0.5","data/","wine-quality-red","2","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","6","6752","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","1.0449111461639404","1.229712963104248","5.243721961975098","6.73389196395874","","","0.049422770738601685","0.14776307344436646","0.6138587269424337","0.5130883116374151","0.0367837038052467","0.026905481238789015","","","18.668824477771324","3.4510755309982613","","-2.211233418756823","-0.9569749720126072","-2.517938022786388","-0.989533317490551","-1.0475642497136888","0.5693329817108335","-2.3161271341584353","0.00001","2.037801750232657","-2.900420996643553","0.4001060933579106",""
"wine-quality-red-map-409e","finished","-","","map, wine-quality-red","2024-11-09T19:53:47.000Z","897","","silu","full","256","0.5","data/","wine-quality-red","2","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","6","6752","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","","","","","","","","","0.004816168826238176","0.000768315538779165","0.0005123191189805891","0.00014657888075258845","","","0.0949491332982584","0.004381438818006701","100","-0.933351164396561","-0.931608686024332","-0.9316946988225644","-0.9324044795414927","-0.931418352099105","0.5869080284448633","1.3072878078112595","0.00001","","1.2132947288332396","0.669994364816981","1.3406512107629025"
"wine-quality-red-marglik-c3a8","finished","-","","marglik, wine-quality-red","2024-11-09T18:30:23.000Z","4998","","silu","full","256","0.5","data/","wine-quality-red","2","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","6","6752","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","0.5256919264793396","0.28405678272247314","0.44031208753585815","2.667005777359009","","","0.04243820160627365","0.02003618516027927","0.9508097622115652","1.9767350817705696","0.2391432891353487","0.055029579050574234","","","1.256855377172644","23.47399016555717","","-1.2959083744270696","-0.9263934806488884","-2.212471814041586","-0.9558291564848842","-0.9165244183791388","0.6628280061142398","-0.8986913039737054","0.00001","1.6882043485384366","-1.386795871258525","0.0002817655734147612",""
"wine-quality-red-map-d53d","finished","-","","map, wine-quality-red","2024-11-09T18:15:28.000Z","890","","silu","full","256","0.5","data/","wine-quality-red","2","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","6","6752","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","","","","","","","","","0.013039670486955156","0.009100939296279678","0.010261055017477526","0.0009123147510389016","","","0.046131441498452656","0.032515482676221945","10","-0.8839441634099166","-0.8679837690297596","-0.8670643625530519","-0.8670799005890931","-0.8651033428029299","0.5535657477477022","1.139344248892349","0.00001","","1.072085058183914","0.5473116128808775","1.2013535028626945"
"wine-quality-red-marglik-1db6","finished","-","","marglik, wine-quality-red","2024-11-09T16:52:23.000Z","4979","","selu","full","256","0.5","data/","wine-quality-red","2","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","6","6752","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","0.480103462934494","1.2988988161087036","0.12598846852779388","0.37082618474960327","","","0.115935780107975","2.0092949867248535","0.5027004358390893","0.12099414895798544","0.31779504911670897","0.10685678433965023","","","0.6802865880615795","0.10178769496423844","","-1.340172558021144","-0.910709973623188","-2.248140900258189","-0.9535595044268592","-0.9126361954898372","0.6068165102981989","3.124481077863257","0.00001","3.4551310574101075","2.9840865071100873","7.127192665936208",""
"wine-quality-red-map-ad69","finished","-","","map, wine-quality-red","2024-11-09T16:37:54.000Z","863","","selu","full","256","0.5","data/","wine-quality-red","2","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","6","6752","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","","","","","","","","","0.0001222928147898935","0.0007123656701010447","0.0001385644232017307","0.00011498957618353453","","","0.0032142784066235127","0.00467681422318345","100","-0.8932847209121008","-0.8931621514638017","-0.8925579015464498","-0.8927087204296094","-0.892546401178425","0.5801033640599623","1.22919469756212","0.00001","","1.1610194887101892","0.6312000365365911","1.30454015261921"
"wine-quality-red-marglik-0335","finished","-","","marglik, wine-quality-red","2024-11-09T15:14:11.000Z","5018","","selu","full","256","0.5","data/","wine-quality-red","2","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","6","6752","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","1.4356247186660769","2.096189022064209","0.24363237619400024","0.5909605026245117","","","0.10519597679376602","1.0032418966293335","0.29410465835387073","0.15052020566555413","0.35140034573218126","0.11523251972140108","","","1.1056516280916369","0.34344958393297836","","-1.153573074239081","-0.9059567589640084","-1.8397048210507","-0.9413899700446856","-0.8908295772385981","0.5862789875831581","125.5059185441304","0.00001","124.48653556991448","125.2510333711923","3.420203176696952",""
"wine-quality-red-map-0022","finished","-","","map, wine-quality-red","2024-11-09T14:58:34.000Z","931","","selu","full","256","0.5","data/","wine-quality-red","2","cpu","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","6","6752","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","","","","","","","","","0.008239536739764474","0.015829972382184976","0.0005318275755638082","0.003197419720614241","","","0.01349735963412306","0.132950648302137","10","-0.994845734988846","-0.8778510204675968","-1.3354388947824931","-0.8909702849299361","-0.8715980506853194","0.6419525095199823","1.0124690281238862","0.00001","","0.8329254759380647","0.33314716846843184","1.223411753392883"
"wine-quality-red-marglik-fb5d","failed","-","","marglik, wine-quality-red","2024-11-09T13:33:33.000Z","5095","","gelu","full","256","0.5","data/","wine-quality-red","2","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","6","6752","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","0.7525380253791809","1.4259769916534424","0.1496686041355133","5.897731781005859","","","0.02173183299601078","0.07190825045108795","1.0697427686845002","0.5237778056480388","3.048318892855043","0.03576460251175835","","","45.40764273539991","7.59767949756969","","","","","","","","-3.592582213152318","0.00001","1.7877007155458955","-4.28133894694555","0.32701272829081",""
"wine-quality-red-map-aa7a","finished","-","","map, wine-quality-red","2024-11-09T13:11:06.000Z","1342","","gelu","full","256","0.5","data/","wine-quality-red","2","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","6","6752","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","","","","","","","","","0.00287762250892545","0.001216685888300911","0.0031083608029141524","0.00018106188465102623","","","0.009846548418419136","0.006612627302399892","100","-0.9094273076794236","-0.9081016088118574","-0.9079424292653734","-0.9087485503238464","-0.9076136622492312","0.56559078717965","1.2945602529064075","0.00001","","1.173546257492027","0.6177680976252325","1.33576646026422"
"wine-quality-red-marglik-70c3","finished","-","","marglik, wine-quality-red","2024-11-09T10:38:46.000Z","9135","","gelu","full","256","0.5","data/","wine-quality-red","2","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","6","6752","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","0.7513003349304199","0.4270576238632202","0.6319109201431274","3.697906017303467","","","0.04099220409989357","0.014365988783538342","0.6726303721176354","1.3000648254227962","0.19979849119088627","0.04072869575827216","","","1.765631238510581","36.95879288362194","","-25.72440261486171","-0.8832189002470827","-2.8613312696867603","-0.6849994187071381","-0.7036650142124448","1.273739504770079","-0.8646670601840807","0.00001","1.6951515537269513","-1.3622925535521822","0.0002796436307404619",""
"wine-quality-red-map-b691","finished","-","","map, wine-quality-red","2024-11-09T10:23:31.000Z","910","","gelu","full","256","0.5","data/","wine-quality-red","2","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","6","6752","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","","","","","","","","","0.0184673796490795","0.020223722729230655","0.006971175220625962","0.0019530910827576387","","","0.11781564500643207","0.06354222954977085","10","-0.8200517618250066","-0.8178556095718976","-0.8866104439824103","-0.8268799415343666","-0.8176241941486893","0.5009573327719975","1.1014390179968587","0.00001","","0.9647275060887308","0.4392605501807233","1.219109852172935"
"wine-quality-red-marglik-7970","finished","-","","marglik, wine-quality-red","2024-11-09T10:20:22.000Z","184","","silu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","1052","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","1.4538676738739014","2.5449533462524414","","","","","0.8107238411903381","0.3295486867427826","0.30072883352074664","0.17054123794153672","","","","","0.84607722966681","1.3453206137339235","","-0.8691293303157618","-0.8616277557354668","-1.2664676558960717","-0.8711298190031694","-0.8344335990843923","0.5534752528668186","0.49414021636842054","0.00001","1.4696956970130228","0.33475183076141296","0.5234572115685416",""
"wine-quality-red-map-9345","finished","-","","map, wine-quality-red","2024-11-09T10:06:34.000Z","822","","silu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","1052","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","","","","","","","","","0.0014198290336262687","0.001408608912009136","","","","","0.012145363720172771","0.006789553931070579","100","-0.883285792730298","-0.8835280013124546","-0.8827638607010126","-0.8829059284079029","-0.8819040149480024","0.5680686988386573","1.237971130257531","0.00001","","1.1576613079418383","0.617834697132052","1.2557639219877703"
"wine-quality-red-marglik-3728","finished","-","","marglik, wine-quality-red","2024-11-09T10:03:23.000Z","185","","silu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","1052","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","1.4780279397964478","3.8867955207824703","","","","","6.986201763153076","0.11116494983434676","0.2704121670970241","0.09486028699367986","","","","","0.0029469594533580766","3.439597374962808","","-0.9273300616527732","-0.8921697559674628","-1.1119543006705794","-0.8988512149146631","-0.8914834668155598","0.577863966988521","0.8905750561979469","0.00001","1.4227312544203388","0.7545249759712604","0.31015610136426264",""
"wine-quality-red-map-8735","finished","-","","map, wine-quality-red","2024-11-09T09:49:12.000Z","845","","silu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","1052","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","","","","","","","","","0.009747137771536789","0.00993054231493477","","","","","0.3247478099796063","0.03880881940927993","10","-0.8622044717711347","-0.8578052283775943","-0.9021079560599106","-0.8635781234092491","-0.857339253087147","0.5559139276447553","1.136014224146525","0.00001","","1.0825237568586328","0.5500063574881293","1.2019517117753316"
"wine-quality-red-marglik-4139","finished","-","","marglik, wine-quality-red","2024-11-09T09:46:04.000Z","183","","selu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","1052","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","58.228275299072266","23.240583419799805","","","","","19.48305892944336","0.4278915524482727","0.005787135469626945","0.01726687573267873","","","","","0.004806062781715861","1.0317322271996583","","-1.092279285645708","-0.8550522609305353","-1.3994219338993723","-0.8574431611505202","-0.8202549798989519","0.5429572715533272","0.8346648870970924","0.00001","1.3655619679368434","0.6877692192293566","0.4537522467919233",""
"wine-quality-red-map-df7d","finished","-","","map, wine-quality-red","2024-11-09T09:32:10.000Z","828","","selu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","1052","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","","","","","","","","","0.014622220254205495","0.023180038625114755","","","","","0.04235712712898814","0.12211464057218044","10","-19.69804993283083","-0.8560438008771059","-1.0626601117326868","-0.837044291215084","-0.8300176577489676","0.5265326596258916","0.995292951153522","0.00001","","0.8610954087263298","0.4812758366264427","1.2209225185128014"
"wine-quality-red-marglik-b4e8","finished","-","","marglik, wine-quality-red","2024-11-09T09:28:56.000Z","188","","selu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","1052","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","101.69685363769533","56.01617813110352","","","","","1.9304603338241575","0.09767627716064452","0.0035733237199954775","0.006941790662209195","","","","","0.05348839385613058","4.172878501000569","","-0.8820396839569534","-0.8542571251932163","-1.101432755460414","-0.8614499480334213","-0.8549040889457125","0.5491742596015889","0.9857750431127132","0.00001","1.346080797292583","0.8435382809469163","0.3363437026933902",""
"wine-quality-red-map-f0bb","finished","-","","map, wine-quality-red","2024-11-09T09:14:33.000Z","857","","selu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","1052","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","","","","","","","","","0.013893513867094665","0.013795873800432554","","","","","0.08144634324292685","0.07348239323987284","10","-0.8435210799910792","-0.8377137693367933","-0.902535248308838","-0.8452917937238095","-0.8351843820159128","0.5244246111243559","1.1112136615170618","0.00001","","1.029181473986601","0.48819631259403273","1.1924765273861493"
"wine-quality-red-marglik-9a64","finished","-","","marglik, wine-quality-red","2024-11-09T09:11:23.000Z","184","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","1052","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","1.391718864440918","3.8647401332855225","","","","","2.4372639656066895","0.4029226005077362","0.4654793889025989","0.1609212147919738","","","","","0.2700951137154477","1.5693351972874066","","-0.989743432421168","-0.888941134845876","-1.900757999883917","-0.9014709652996004","-0.865289769375925","0.5505797359217846","0.18685509190150612","0.00001","1.6148242557101202","-0.04172090258355597","0.4501159333273084",""
"wine-quality-red-map-7677","finished","-","","map, wine-quality-red","2024-11-09T08:57:37.000Z","819","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","1052","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","","","","","","","","","0.001890363957102564","0.0013327554505560366","","","","","0.012621101253149214","0.006855060724897773","100","-0.8805731838819213","-0.8806898849119726","-0.8798972221727478","-0.8800325700155556","-0.8789646719550929","0.5707936774189112","1.2293192518642615","0.00001","","1.149583156081619","0.6102996856873191","1.2516573017701504"
"wine-quality-red-marglik-966f","finished","-","","marglik, wine-quality-red","2024-11-09T08:54:23.000Z","188","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","1052","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","3.648492813110352","3.662140130996704","","","","","144.99093627929688","0.07724389433860779","0.17476171525612885","0.1663993996004566","","","","","0.0000011088779669579303","8.115216486301987","","-0.9752971334266822","-0.9032426563216914","-1.353678148057476","-0.8987502072229363","-0.8961945056336763","0.5553347913355741","0.6703083287292468","0.00001","1.5517273385854675","0.4463377309615004","0.16693329370983756",""
"wine-quality-red-map-c89e","finished","-","","map, wine-quality-red","2024-11-09T08:40:07.000Z","851","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","1052","Adam","1","0","6","Flipout","true","0","-3","0","75","5000","","","","","","","","","0.016761843155797096","0.013335582373326544","","","","","0.273187286492463","0.05108266004574099","10","-0.8707196513101512","-0.8653549336427917","-0.9120734402443282","-0.8713975113758515","-0.8632798462649557","0.5512266023593343","1.1233711037186471","0.00001","","1.05225305876766","0.5169532346977411","1.2099731195480787"
"wine-quality-red-marglik-9b5e","finished","-","","marglik, wine-quality-red","2024-11-09T07:00:49.000Z","5952","","silu","full","256","0.5","data/","wine-quality-red","3","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","8","5802","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.6552857756614685","0.8530465960502625","2.2452616691589355","4.024430751800537","0.524564802646637","3.639693260192871","0.11814258247613908","0.2751687467098236","1.1867830821374543","0.8718131806288888","0.16215854283257836","0.09787989310755096","0.6187213198845397","0.05933409027267826","6.424122693420414","2.094816795269076","","-2718042.075812714","-1.5798008968705877","-2.8135354628161027","-2261.274244867966","-188.6987979258811","0.7837736130599734","-4.224138068493225","0.00001","1.5676707877740432","-4.942853133218908","0.3447547182270434",""
