"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","approx","batch_size","beta","data_root","dataset","depth","device","double","head","head_activation","likelihood","lr","lr_hyp","lr_hyp_min","lr_min","marglik_early_stopping","marglik_frequency","method","n_data","n_epochs","n_epochs_burnin","n_hypersteps","n_param_groups","n_params","optimizer","prior_prec_init","rep","seed","typeofrep","use_wandb","vi_posterior_mu_init","vi_posterior_rho_init","vi_prior_mu","width","epoch","hyperparams/prior_prec_layer1.bias","hyperparams/prior_prec_layer1.weight","hyperparams/prior_prec_out_layer.bias","hyperparams/prior_prec_out_layer.weight","params/layer1.bias","params/layer1.weight","params/out_layer.bias","params/out_layer.weight","prior_prec_opt","test/loglik","test/loglik_bayes","test/loglik_bayes_mc","test/loglik_bayes_mc_lse","test/loglik_bayes_mean","test/mse","train/loss","train/lr","train/marglik","train/nll","train/perf","valid/nll"
"wine-quality-red-marglik-ed4c","finished","-","","marglik, wine-quality-red","2024-11-11T03:35:22.000Z","63","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.001","0.0001","0.0001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","2.3346498012542725","2.894519567489624","11.235954284667969","0.4173887073993683","0.3692946226352898","0.29209480981522523","0.002999156990280835","2.219349392855959","","-0.8589735789838262","-0.8852311116633189","-1.5831466151291096","-0.8746202495526184","-0.8380525998447798","0.5934457987693711","0.34080378929137845","0.0001","1.6030134272066283","0.13187079955415343","0.47491004515426954",""
"wine-quality-red-map-a88e","finished","-","","map, wine-quality-red","2024-11-11T03:29:27.000Z","349","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.001","0.0001","0.0001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.002932146224123052","0.0020138937562069257","0.013292653060463675","0.01036832491738341","100","-0.8784712021736208","-0.8784804247830944","-0.8772347777812417","-0.877742451271023","-0.8768332583682135","0.567232377140092","1.2270856974136113","0.0001","","1.1465544305540134","0.6084585123008013","1.254660494474648"
"wine-quality-red-marglik-a9f0","finished","-","","marglik, wine-quality-red","2024-11-11T03:28:16.000Z","65","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.001","0.0001","0.0001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","2.842862606048584","3.1216912269592285","5.540005207061768","0.11797574907541276","0.30682695822357614","0.26648036350029597","0.0005411524937144582","7.594677837039887","","-0.9591563593451642","-0.9219062658807048","-1.4902066696741358","-0.9122148459573338","-0.9261741073444828","0.7450469496995457","0.7108847225445725","0.0001","1.52274149326062","0.5055721807431564","0.18625741349048064",""
"wine-quality-red-map-7027","finished","-","","map, wine-quality-red","2024-11-11T03:21:45.000Z","386","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.001","0.0001","0.0001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.02639661747248343","0.01902559271612975","0.2797389722915453","0.07604750085012472","10","-0.8658407597240358","-0.8603307631310226","-0.906328980279304","-0.8647465780154755","-0.859635527726622","0.5488127375147641","1.1201853332311749","0.0001","","1.05087277022358","0.5167877414909278","1.1561115558548354"
"wine-quality-red-marglik-b962","finished","-","","marglik, wine-quality-red","2024-11-11T03:20:04.000Z","95","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.001","0.0001","0.0001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","1.0172944068908691","2.762056827545166","2.9662036895751953","0.3565249443054199","0.8631352498962217","0.3084865894315301","0.20132974883255164","2.701019343043699","","-1.7088611056405747","-0.9091999985954552","-1.83106586129016","-0.92898161530289","-0.8713880794067717","0.5764168190301031","0.25255056346636917","0.0001","1.574818392444591","0.040343764607264625","0.5061188288282996",""
"wine-quality-red-map-f9bf","finished","-","","map, wine-quality-red","2024-11-11T03:10:02.000Z","597","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.001","0.0001","0.0001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.002835443789675923","0.001999103427644261","0.01262025618571678","0.010282551809256534","100","-0.880573363153362","-0.8806899954686074","-0.8793667510701226","-0.8799304240958253","-0.8789649120933823","0.5707930606183594","1.229326524453804","0.0001","","1.1495904189126769","0.6103072326719827","1.2516604388532084"
"wine-quality-red-marglik-9dff","finished","-","","marglik, wine-quality-red","2024-11-11T03:08:22.000Z","94","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.001","0.0001","0.0001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","2.776230573654175","2.767024278640747","3.3477354049682617","0.11616218835115431","0.3140567448621449","0.3031603372389515","0.014941931920760137","7.83467449709387","","-0.915027500938962","-0.8796644592966908","-1.4694417946189684","-0.8901041304506243","-0.8788362699250014","0.533334503436617","0.6824549847983358","0.0001","1.5309549776826137","0.4752885320609635","0.17415574877783896",""
"wine-quality-red-map-d6f3","finished","-","","map, wine-quality-red","2024-11-11T02:57:37.000Z","639","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.001","0.0001","0.0001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.026560907434756195","0.0195638839477547","0.25982548140360323","0.07553342943852953","10","-0.8594634401383396","-0.8522095524144376","-0.9211807270791604","-0.8565074859962266","-0.851506282630383","0.5438966935405375","1.1230981721648228","0.0001","","1.0530453155334654","0.5188295500520718","1.190890796358709"
"wine-quality-red-marglik-8077","finished","-","","marglik, wine-quality-red","2024-11-11T02:55:20.000Z","132","","gelu","full","128","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.001","0.0001","0.0001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.538991391658783","2.309682607650757","1.4859004020690918","0.37357601523399353","1.7771515556046469","0.4032231869764259","0.49201935272570496","2.9276747489517367","","-0.9488188012505568","-0.8891519078485248","-1.7398826499794315","-0.891732653749443","-0.8423751098288488","0.603155698782543","0.0030367898722465925","0.0001","1.6001313229893788","-0.2304536686143731","0.4892482330911964",""
"wine-quality-red-map-0c87","finished","-","","map, wine-quality-red","2024-11-11T02:40:11.000Z","903","","gelu","full","128","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.001","0.0001","0.0001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.0030347603829814205","0.0021228151506629445","0.012935208814362924","0.010775731855391444","100","-0.871399909112422","-0.8720217663156875","-0.8709627556636655","-0.8710698061455228","-0.869980952194902","0.5626291082354975","1.2277830227254671","0.0001","","1.1435984514270163","0.6070820896608651","1.183565870771694"
"wine-quality-red-marglik-0cba","finished","-","","marglik, wine-quality-red","2024-11-11T02:37:48.000Z","137","","gelu","full","128","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.001","0.0001","0.0001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","1.7130517959594729","2.895930528640747","2.0534658432006836","0.10892851650714874","0.47630653842502846","0.2624364092577723","0.06522879512980523","7.700054486692959","","-0.9782145173119716","-0.9242076556643964","-1.4837519954403584","-0.9259999923464656","-0.9161756257053244","0.6098921253703438","0.7071875728559294","0.0001","1.5103913481448072","0.5185193519614737","0.2100469219205656",""
"wine-quality-red-map-4036","finished","-","","map, wine-quality-red","2024-11-11T02:22:18.000Z","924","","gelu","full","128","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.001","0.0001","0.0001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.02482848800741605","0.018677989922377996","0.2890684561303203","0.07447428408753903","10","-0.8666257262098097","-0.8641970678388113","-0.9032232106945766","-0.8667860318777393","-0.8628281256036845","0.539290875616263","1.1153952489240342","0.0001","","1.047500319383248","0.5233884164721304","1.1737301430303662"
"wine-quality-red-marglik-a773","finished","-","","marglik, wine-quality-red","2024-11-11T02:21:11.000Z","62","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.1","0.01","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","2.1725406646728516","4.895242214202881","94.16883087158205","0.3732494711875915","0.33295926496060935","0.14207249618771298","0.001073242350811875","1.9319156596305636","","-0.862530871745393","-0.8714109067141058","-1.329893552140755","-0.8424740908437516","-0.8329800960560538","0.5780766822905821","0.5212778516909989","0.00001","1.4883511886700669","0.3506602706313288","0.481007781414034",""
"wine-quality-red-map-1635","finished","-","","map, wine-quality-red","2024-11-11T02:15:14.000Z","351","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.1","0.01","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.0029321845062338066","0.0020139212687783517","0.01329242171870371","0.010368341623279473","100","-0.8784705305508125","-0.8784798582974613","-0.877234145575889","-0.8777418620678418","-0.8768326283082114","0.5672319596532892","1.2270831762175232","0.00001","","1.1465519947197953","0.6084558089885151","1.254658723914783"
"wine-quality-red-marglik-83ec","finished","-","","marglik, wine-quality-red","2024-11-11T02:14:02.000Z","66","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.1","0.01","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","3.6562845706939697","5.135095119476318","1227.1622314453125","0.084313303232193","0.20847610394214103","0.14328304922476875","1.492183528442495e-7","8.976116365762657","","-0.9744279572583212","-0.9167490499807476","-1.36896826944407","-0.8981986111965934","-0.919157098345446","0.8501023329100807","0.7901219918106603","0.00001","1.4864951143435274","0.6099727179594241","0.2349556347290733",""
"wine-quality-red-map-4353","finished","-","","map, wine-quality-red","2024-11-11T02:07:26.000Z","390","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.1","0.01","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.026394113427478615","0.019025353929185536","0.27975490671543024","0.07604199614255171","10","-0.8658412880894355","-0.8603323110222121","-0.906662237789194","-0.8647487700726174","-0.8596371413676547","0.5488129598715005","1.1201783648238572","0.00001","","1.0508685601030558","0.5167811123547057","1.1560995397870315"
"wine-quality-red-marglik-6135","finished","-","","marglik, wine-quality-red","2024-11-11T02:05:47.000Z","93","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.1","0.01","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","1.364338994026184","4.203967094421387","5.977928638458252","0.2827480733394623","0.5438063530183505","0.16940357084248756","0.09373077502011766","2.612483818552716","","-1.0906666319827707","-0.8788151641715576","-1.5082637799299077","-0.8807958020917679","-0.843658932944461","0.5814228670270578","0.4183439648476916","0.00001","1.495142847633574","0.2432879824435075","0.5051170358064433",""
"wine-quality-red-map-8df4","finished","-","","map, wine-quality-red","2024-11-11T01:55:40.000Z","601","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.1","0.01","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.0028355460907857864","0.001999133205125342","0.012621094558605273","0.010282590865157287","100","-0.8805731851603023","-0.880689886156191","-0.8793664881043224","-0.87993030283675","-0.8789646734036445","0.5707936840672716","1.2293192579471846","0.00001","","1.149583156488859","0.6102996880847066","1.2516573146960406"
"wine-quality-red-marglik-c519","finished","-","","marglik, wine-quality-red","2024-11-11T01:53:56.000Z","98","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.1","0.01","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","3.275724411010742","5.3639817237854","0.49342259764671326","0.07879436016082764","0.2336120915556123","0.13232050565476677","0.7822451519871154","9.315390088825758","","-0.8961825575084351","-0.8643019099164114","-1.1821865942985406","-0.867432629662145","-0.8611037893892451","0.5203576634976074","0.7991987178463278","0.00001","1.4804124472629985","0.6244919400202483","0.24131799294544404",""
"wine-quality-red-map-1284","finished","-","","map, wine-quality-red","2024-11-11T01:43:13.000Z","637","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.1","0.01","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.026553459305247128","0.01956196738121662","0.2598783098908527","0.07551544139663341","10","-0.8594668155092414","-0.8522110370722673","-0.9175244251065096","-0.8565091914888132","-0.8515064402256955","0.5439039565444437","1.1230765478753797","0.00001","","1.0530346461081048","0.5188138091176268","1.1908825402895986"
"wine-quality-red-marglik-77e9","finished","-","","marglik, wine-quality-red","2024-11-11T01:40:55.000Z","132","","gelu","full","128","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.1","0.01","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.8373282551765442","2.9018054008483887","2.48803973197937","0.2778923809528351","0.9269933619517132","0.2580919858800128","0.2699525565178076","2.8160262641340044","","-1.056685656105989","-0.9090117622971045","-1.5701759619831916","-0.8819722392933558","-0.929756642222298","0.6086707658683321","0.2552869128820116","0.00001","1.5055739031823034","0.07102111069221699","0.5345643193511344",""
"wine-quality-red-map-5aa4","finished","-","","map, wine-quality-red","2024-11-11T01:25:49.000Z","899","","gelu","full","128","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.1","0.01","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.003035149663539702","0.0021228990725353516","0.012938067618376674","0.010776054873302084","100","-0.8713979012143387","-0.8720200294857297","-0.8709604760560854","-0.8710678874723613","-0.8699787074359646","0.5626293429944352","1.2277619464018945","0.00001","","1.1435769643949385","0.6070605510341083","1.1835605302476933"
"wine-quality-red-marglik-d3a0","finished","-","","marglik, wine-quality-red","2024-11-11T01:23:27.000Z","136","","gelu","full","128","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.1","0.01","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","1.8661115169525144","3.9853146076202393","321.87652587890625","0.07401920109987259","0.399139380681962","0.17417473225262897","0.0000026950378155140576","9.49343044511613","","-0.9221254347001324","-0.8898620141882954","-1.3752844066368182","-0.8934752546569464","-0.8827626006939358","0.5730364012834176","0.7364787094769528","0.00001","1.4738279622103525","0.5664689313996529","0.22518999316599783",""
"wine-quality-red-map-ae93","finished","-","","map, wine-quality-red","2024-11-11T01:08:26.000Z","896","","gelu","full","128","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.1","0.01","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.024809761347797624","0.01867573897662812","0.28921839167685215","0.07442923563577857","10","-0.8666581364920615","-0.8642112062770544","-0.9028977378264964","-0.866803168903656","-0.8628431684505642","0.5393384023221839","1.1153381717503497","0.00001","","1.0474662735941815","0.5233427551693693","1.173781893204041"
"wine-quality-red-marglik-4a16","finished","-","","marglik, wine-quality-red","2024-11-11T01:07:19.000Z","61","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.1","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","2.362208127975464","5.185734748840332","1437.9683837890625","0.34487470984458923","0.3057808953233454","0.13335718602054886","0.000001443314512707111","2.076976085448854","","-0.862530871745393","-0.871410909710123","-1.3299106152406417","-0.842474097321326","-0.8329800946259972","0.5780766822905821","0.5457475517608739","0.00001","1.5005653685864715","0.3761395820754864","0.4810368004740492",""
"wine-quality-red-map-927b","finished","-","","map, wine-quality-red","2024-11-11T01:01:55.000Z","318","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.1","0.001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.0029321845062338066","0.0020139212687783517","0.01329242171870371","0.010368341623279473","100","-0.8784705305508125","-0.8784798582974613","-0.877234145575889","-0.8777418620678418","-0.8768326283082114","0.5672319596532892","1.2270831762175232","0.00001","","1.1465519947197953","0.6084558089885151","1.254658723914783"
"wine-quality-red-marglik-7b35","finished","-","","marglik, wine-quality-red","2024-11-11T01:00:51.000Z","58","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.1","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","3.62137508392334","5.14482307434082","1416.2379150390625","0.084232859313488","0.2104594810286117","0.14291345681047266","1.021061681914854e-7","8.980143606369188","","-0.9744281112238428","-0.9167491266006876","-1.3689663875065523","-0.8981986530403729","-0.919157170417094","0.8501027602209138","0.7904297058300775","0.00001","1.4863832615422403","0.61039230644049","0.2352485267837372",""
"wine-quality-red-map-a51c","finished","-","","map, wine-quality-red","2024-11-11T00:54:48.000Z","358","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.1","0.001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.026394113427478615","0.019025353929185536","0.27975490671543024","0.07604199614255171","10","-0.8658412880894355","-0.8603323110222121","-0.906662237789194","-0.8647487700726174","-0.8596371413676547","0.5488129598715005","1.1201783648238572","0.00001","","1.0508685601030558","0.5167811123547057","1.1560995397870315"
"wine-quality-red-marglik-5055","finished","-","","marglik, wine-quality-red","2024-11-11T00:53:12.000Z","91","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.1","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","1.4133868217468262","4.156770706176758","3.9217333793640137","0.3228031098842621","0.5530143790397929","0.17885385579915172","0.15426775043849258","2.382298126222535","","-1.0906666319827707","-0.8788151746051198","-1.508220617525389","-0.8807958278809018","-0.843658927076136","0.5814228670270578","0.4093341480987316","0.00001","1.50052860248957","0.22651942878131023","0.48619245384782667",""
"wine-quality-red-map-c1f4","finished","-","","map, wine-quality-red","2024-11-11T00:43:03.000Z","603","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.1","0.001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.0028355460907857864","0.001999133205125342","0.012621094558605273","0.010282590865157287","100","-0.8805731851603023","-0.880689886156191","-0.8793664881043224","-0.87993030283675","-0.8789646734036445","0.5707936840672716","1.2293192579471846","0.00001","","1.149583156488859","0.6102996880847066","1.2516573146960406"
"wine-quality-red-marglik-ddcf","finished","-","","marglik, wine-quality-red","2024-11-11T00:41:22.000Z","95","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.1","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","3.276015043258667","5.386979103088379","0.4877324402332306","0.07862482964992523","0.23338354469788597","0.13163673434514123","0.7930576747017481","9.322944358273393","","-0.8961825868884405","-0.8643019297598371","-1.1821824677493495","-0.8674326192350401","-0.8611038058025432","0.5203576669415939","0.7999921432889917","0.00001","1.4800618250909747","0.6254532531074558","0.24184182468326304",""
"wine-quality-red-map-fc81","finished","-","","map, wine-quality-red","2024-11-11T00:30:34.000Z","643","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.1","0.001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.026553459305247128","0.01956196738121662","0.2598783098908527","0.07551544139663341","10","-0.8594668155092414","-0.8522110370722673","-0.9175244251065096","-0.8565091914888132","-0.8515064402256955","0.5439039565444437","1.1230765478753797","0.00001","","1.0530346461081048","0.5188138091176268","1.1908825402895986"
"wine-quality-red-marglik-0544","finished","-","","marglik, wine-quality-red","2024-11-11T00:28:17.000Z","131","","gelu","full","128","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.1","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.7738648056983948","3.4068045616149902","2.9344890117645264","0.22659718990325928","0.9355617595202278","0.2036847062359076","0.2324251971409708","3.154088275481188","","-0.9123052588237492","-0.8802157294803548","-1.425761192712595","-0.8527908426086138","-0.8405427128445632","0.6149656192709443","0.3457198043007774","0.00001","1.4821158671717127","0.17519907502580817","0.524835493383627",""
"wine-quality-red-map-4390","finished","-","","map, wine-quality-red","2024-11-11T00:13:11.000Z","901","","gelu","full","128","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.1","0.001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.003035149663539702","0.0021228990725353516","0.012938067618376674","0.010776054873302084","100","-0.8713979012143387","-0.8720200294857297","-0.8709604760560854","-0.8710678874723613","-0.8699787074359646","0.5626293429944352","1.2277619464018945","0.00001","","1.1435769643949385","0.6070605510341083","1.1835605302476933"
"wine-quality-red-marglik-3ddd","finished","-","","marglik, wine-quality-red","2024-11-11T00:10:50.000Z","135","","gelu","full","128","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.1","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","1.836601734161377","4.061263561248779","9.708894729614258","0.07292971014976501","0.4057252625606291","0.17059323527579395","0.0028862705789256668","9.627213688712365","","-0.9221255244498396","-0.889862073156364","-1.375280953194451","-0.8934752936833346","-0.8827626590599607","0.5730364485707161","0.738434239974527","0.00001","1.4730910978689469","0.5686716399106512","0.22624954893144655",""
"wine-quality-red-map-051a","finished","-","","map, wine-quality-red","2024-11-10T23:54:52.000Z","952","","gelu","full","128","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.1","0.001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.024809761347797624","0.01867573897662812","0.28921839167685215","0.07442923563577857","10","-0.8666581364920615","-0.8642112062770544","-0.9028977378264964","-0.866803168903656","-0.8628431684505642","0.5393384023221839","1.1153381717503497","0.00001","","1.0474662735941815","0.5233427551693693","1.173781893204041"
"wine-quality-red-marglik-e101","finished","-","","marglik, wine-quality-red","2024-11-10T23:53:44.000Z","62","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.1","0.0001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","2.5063531398773193","5.480312347412109","1128.049072265625","0.3404459059238434","0.2800081975242742","0.123211866483438","0.0000021098379866998204","2.105816939585825","","-0.862530871745393","-0.8714109091957735","-1.3299093991381112","-0.8424740960977258","-0.8329800947936865","0.5780766822905821","0.5771835048435121","0.00001","1.5057974646506314","0.41102776027054566","0.4829773284000889",""
"wine-quality-red-map-d623","finished","-","","map, wine-quality-red","2024-11-10T23:47:49.000Z","349","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.1","0.0001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.0029321845062338066","0.0020139212687783517","0.01329242171870371","0.010368341623279473","100","-0.8784705305508125","-0.8784798582974613","-0.877234145575889","-0.8777418620678418","-0.8768326283082114","0.5672319596532892","1.2270831762175232","0.00001","","1.1465519947197953","0.6084558089885151","1.254658723914783"
"wine-quality-red-marglik-025e","finished","-","","marglik, wine-quality-red","2024-11-10T23:46:38.000Z","65","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.1","0.0001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","3.561044692993164","5.149414539337158","1403.6923828125","0.08393409848213196","0.2141897884902712","0.14273831669812162","8.418688133023558e-8","9.009717913876646","","-0.9744281112238428","-0.9167491273732822","-1.368966056120556","-0.8981986507431696","-0.9191571707269808","0.8501027602209138","0.7902356056615012","0.00001","1.4863758255182595","0.6102418768257282","0.2354180499821791",""
"wine-quality-red-map-bc6e","finished","-","","map, wine-quality-red","2024-11-10T23:39:59.000Z","393","","gelu","full","512","0.5","data/","wine-quality-red","1","cpu","true","natural","softplus","heteroscedastic","0.01","0.1","0.0001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.026394113427478615","0.019025353929185536","0.27975490671543024","0.07604199614255171","10","-0.8658412880894355","-0.8603323110222121","-0.906662237789194","-0.8647487700726174","-0.8596371413676547","0.5488129598715005","1.1201783648238572","0.00001","","1.0508685601030558","0.5167811123547057","1.1560995397870315"
"wine-quality-red-marglik-4080","finished","-","","marglik, wine-quality-red","2024-11-10T23:38:20.000Z","93","","gelu","full","256","0.5","data/","wine-quality-red","1","cpu","true","meanvar","softplus","heteroscedastic","0.01","0.1","0.0001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","1.417402744293213","4.255049705505371","6.3448805809021","0.28512388467788696","0.5319809679344477","0.1703843524036325","0.08811792571203356","2.606477402797968","","-1.0906666319827707","-0.8788151781712388","-1.5082067409016298","-0.880795836826741","-0.8436589248797578","0.5814228670270578","0.4268915158148956","0.00001","1.508699310254339","0.24901263537197071","0.4812330686248497",""
