"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","approx","batch_size","beta","data_root","dataset","device","double","download_data","head","head_activation","het_noise","likelihood","lr","lr_hyp","lr_hyp_min","lr_min","marglik_early_stopping","marglik_frequency","method","method_name","model","n_data","n_epochs","n_epochs_burnin","n_epochs_val","n_hypersteps","n_param_groups","n_params","optimizer","prior_prec_init","seed","typeofrep","use_wandb","vi_posterior_mu_init","vi_posterior_rho_init","vi_prior_mu","epoch","hyperparams/prior_prec_conv1.bias","hyperparams/prior_prec_conv1.weight","hyperparams/prior_prec_conv2.bias","hyperparams/prior_prec_conv2.weight","hyperparams/prior_prec_conv3.bias","hyperparams/prior_prec_conv3.weight","hyperparams/prior_prec_layer1.bias","hyperparams/prior_prec_layer1.weight","hyperparams/prior_prec_layer2.bias","hyperparams/prior_prec_layer2.weight","hyperparams/prior_prec_layer3.bias","hyperparams/prior_prec_layer3.weight","hyperparams/prior_prec_lin1.bias","hyperparams/prior_prec_lin1.weight","hyperparams/prior_prec_lin2.bias","hyperparams/prior_prec_lin2.weight","hyperparams/prior_prec_linout.bias","hyperparams/prior_prec_linout.weight","hyperparams/prior_prec_out_layer.bias","hyperparams/prior_prec_out_layer.weight","hyperparams/sigma_noise","params/conv1.bias","params/conv1.mu_bias","params/conv1.mu_kernel","params/conv1.rho_bias","params/conv1.rho_kernel","params/conv1.weight","params/conv2.bias","params/conv2.mu_bias","params/conv2.mu_kernel","params/conv2.rho_bias","params/conv2.rho_kernel","params/conv2.weight","params/conv3.bias","params/conv3.mu_bias","params/conv3.mu_kernel","params/conv3.rho_bias","params/conv3.rho_kernel","params/conv3.weight","params/layer1.bias","params/layer1.mu_bias","params/layer1.mu_weight","params/layer1.rho_bias","params/layer1.rho_weight","params/layer1.weight","params/layer2.bias","params/layer2.mu_bias","params/layer2.mu_weight","params/layer2.rho_bias","params/layer2.rho_weight","params/layer2.weight","params/layer3.bias","params/layer3.mu_bias","params/layer3.mu_weight","params/layer3.rho_bias","params/layer3.rho_weight","params/layer3.weight","params/lin1.bias","params/lin1.mu_bias","params/lin1.mu_weight","params/lin1.rho_bias","params/lin1.rho_weight","params/lin1.weight","params/lin2.bias","params/lin2.mu_bias","params/lin2.mu_weight","params/lin2.rho_bias","params/lin2.rho_weight","params/lin2.weight","params/linout.bias","params/linout.mu_bias","params/linout.mu_weight","params/linout.rho_bias","params/linout.rho_weight","params/linout.weight","params/out_layer.bias","params/out_layer.mu_bias","params/out_layer.mu_weight","params/out_layer.rho_bias","params/out_layer.rho_weight","params/out_layer.weight","params/out_layer_mu.bias","params/out_layer_mu.weight","params/out_layer_var.bias","params/out_layer_var.weight","params/z_layer.conv1.bias","params/z_layer.conv1.weight","params/z_layer.conv2.bias","params/z_layer.conv2.weight","params/z_layer.conv3.bias","params/z_layer.conv3.weight","params/z_layer.layer1.bias","params/z_layer.layer1.weight","params/z_layer.layer2.bias","params/z_layer.layer2.weight","params/z_layer.lin1.bias","params/z_layer.lin1.weight","params/z_layer.lin2.bias","params/z_layer.lin2.weight","prior_prec_opt","test/acc","test/aleatoric_corr","test/kl_div","test/loglik","test/loglik_bayes","test/loglik_bayes_mc","test/loglik_bayes_mc_lse","test/loglik_bayes_mean","test/mse","test/predictive_corr","test/rmse","test/rmse_rot","timing/mapred_sec","timing/predictive_mc_sec","timing/predictive_mean_sec","timing/predictive_natural_sec","timing/predictive_sec","train/acc","train/loss","train/lr","train/marglik","train/nll","train/perf","valid/nll","valnll/prior_prec_0.01","valnll/prior_prec_0.1","valnll/prior_prec_1.0","valnll/prior_prec_10.0","valnll/prior_prec_100.0","valnll/prior_prec_1000.0","valnll/prior_prec_10000.0"
"fmnist-marglik-eb9f","finished","-","","fmnist, marglik","2024-11-01T16:38:40.000Z","210","","relu","kron","512","0","data/","fmnist","cuda","false","false","natural","softplus","label","homoscedastic","0.0001","0.1","0.1","1e-7","true","25","marglik","marglik-hom-natural","cnn","60000","500","50","500","50","12","248189","Adam","1","711","Flipout","true","0","-3","0","500","179.99203491210938","33.590301513671875","147.22760009765625","120.59445190429688","12640.0166015625","7204.17333984375","","","","","","","3081.158935546875","127.2971649169922","387.8453369140625","1.8151674270629885","94.2956314086914","1.8955446481704712","","","0.3323187530040741","0.005555761978030205","","","","","0.029763145446777346","0.0067921900190413","","","","","0.008255850385736537","0.00005896511720493436","","","","","0.00004741793498396874","","","","","","","","","","","","","","","","","","","0.00020995267550460992","","","","","0.001508204615674913","0.0012765862047672272","","","","","0.030331242829561234","0.010603067465126514","","","","","0.2080785185098648","","","","","","","","","","","","","","","","","","","","","","","","","","0.5752","","0.672249972820282","-5.546881494140626","-5.5345046508789055","","","","3845.578125","0.2579119310537982","62.012725830078125","18.80222511291504","0.0003979206085205078","","","","0.009455680847167969","0.5764333333333334","0.2555913168747546","1e-7","2.5129499435424805","0.11036609460489222","0.11052524298429488","","","","","","","",""
"fmnist-map-ebfc","finished","-","","fmnist, map","2024-11-01T16:18:26.000Z","1209","","relu","kron","512","0","data/","fmnist","cuda","false","false","natural","softplus","label","homoscedastic","0.0001","0.1","0.1","1e-7","true","25","map","map-hom-natural","cnn","60000","500","501","500","50","12","248189","Adam","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","0.5553720269242021","0.011693223069111506","","","","","0.033240540822347","0.007565598469227552","","","","","0.004273505674468147","0.0001532180467620492","","","","","0.00007653788663446903","","","","","","","","","","","","","","","","","","","0.00044082896783947945","","","","","0.0004034757148474455","0.0008543642470613122","","","","","0.001962547190487385","0.008119831793010235","","","","","0.14214949309825897","","","","","","","","","","","","","","","","","","","","","","","","","100","0.4186","","1.1088451147079468","-5.987187158203125","-5.586980371093751","","","","4950.2431640625","0.4629436495838434","70.35796356201172","37.644412994384766","0.0003809928894042969","","","","0.009609460830688477","0.4195","0.4198548806420829","1e-7","","0.30833492200758494","0.308523565530777","1.3179726600646973","1.46672523021698","1.454643726348877","1.4530887603759766","1.4194594621658323","1.3179726600646973","1.442008376121521","1.442002773284912"
"mnist-marglik-f95d","finished","-","","marglik, mnist","2024-11-01T16:14:33.000Z","227","","relu","kron","512","0","data/","mnist","cuda","false","false","meanvar","softplus","neither","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","marglik","marglik-het-meanvar","mlp","60000","500","50","500","50","8","894502","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","46.826324462890625","1700.00244140625","37459.84765625","1214.253662109375","9.619900703430176","16.275550842285156","","","","","","","0.12978756427764893","0.3103812336921692","","","","","","","","","","","","","","","","","","","","0.004869826316833496","","","","","0.00006195411876756318","0.000010119627229869366","","","","","0.00003899705505371094","0.0059084234237670894","","","","","0.00044726773071289064","","","","","","","","","","","","","","","","","","","7.727827548980713","","","","","0.16058810424804687","","","","","","","","","","","","","","","","","","","","0.7175","-0.06825853992715086","0.42985883355140686","-4.170150415039063","-4.1367567382812505","-4.2134548339843745","-4.093460021972657","-4.0968903564453125","262.30499267578125","-0.019394551044416692","16.195833206176758","12.505029678344728","0.00029206275939941406","0.15195488929748535","0.0055997371673583984","0.007764101028442383","","0.7172166666666666","-0.3172231207964782","0.0001","0.8085549473762512","-0.6832039896714484","0.01552451215684414","","","","","","","",""
"mnist-map-2c3e","finished","-","","map, mnist","2024-11-01T15:54:01.000Z","1227","","relu","kron","512","0","data/","mnist","cuda","false","false","meanvar","softplus","neither","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","map","map-het-meanvar","mlp","60000","500","501","500","50","8","894502","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0","0","","","","","0","0","","","","","0","","","","","","","","","","","","","","","","","","","0.12538538873195648","","","","","0","","","","","","","","","","","","","","","","","","","1000","0.1135","","1.6609244346618652","-5.3821220825195315","-5.382121801757812","-5.382129907226563","-5.382129650878906","-5.382121801757812","2768.791748046875","","52.61930847167969","51.6774787902832","0.0003058910369873047","0.1519777774810791","0.005360603332519531","0.007693290710449219","","0.11236666666666668","1.421120235475443","0.0001","","1.4190305956339435","0.9999852776527404","1.4160842895507812","601.8438720703125","496.6969604492187","1144.225341796875","1064.2183837890625","4.246070384979248","1.4160842895507812","1.421771764755249"
"mnist-marglik-36ed","finished","-","","marglik, mnist","2024-11-01T15:50:07.000Z","229","","relu","kron","512","0","data/","mnist","cuda","false","false","natural","softplus","neither","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","marglik","marglik-het-natural","mlp","60000","500","50","500","50","8","894502","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","283473.09375","3438.42529296875","12958.3515625","176.86679077148438","152.31787109375","3.919318437576294","","","","","","","10975.5859375","0.06372620165348053","","","","","","","","","","","","","","","","","","","","3.440335858613253e-7","","","","","0.00003248254133730519","0.00001373574137687683","","","","","0.000140646728515625","0.0012822527885437013","","","","","0.0008958867797851563","","","","","","","","","","","","","","","","","","","0.000017680700693745166","","","","","1.050362548828125","","","","","","","","","","","","","","","","","","","","0.461","-0.07926699129092482","0.4227336347103119","-4.164695349121094","-4.115354626464844","-4.178715405273438","-4.056293762207031","-4.073366723632812","246.6740264892578","-0.011259863913521784","15.705860137939451","11.979150772094728","0.0002684593200683594","0.15164446830749512","0.005110263824462891","0.007099628448486328","","0.45188333333333336","-0.21606806552006028","0.0001","0.645583987236023","-0.5333723941091764","0.01548890955746174","","","","","","","",""
"mnist-map-cd01","finished","-","","map, mnist","2024-11-01T15:29:23.000Z","1239","","relu","kron","512","0","data/","mnist","cuda","false","false","natural","softplus","neither","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","map","map-het-natural","mlp","60000","500","501","500","50","8","894502","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00020998440682888032","","","","","0.000024724308325319875","0.00021607130765914916","","","","","0.00003732231903076172","0.000015398457646369935","","","","","0.0000377178955078125","","","","","","","","","","","","","","","","","","","0.01688629947602749","","","","","0.009436341285705566","","","","","","","","","","","","","","","","","","","1000","0.2828","-0.13715352342731338","0.550256073474884","-4.275505712890625","-4.279017700195312","-4.277077551269532","-4.277542504882813","-4.27718154296875","317.7657165527344","-0.1285523984101631","17.825984954833984","14.647483825683594","0.00028705596923828125","0.1515603065490723","0.005167245864868164","0.007151603698730469","","0.28385","0.5840341004274658","0.0001","","0.26618678589998673","0.09867598861455916","0.3464259207248688","677.77294921875","635.9352416992188","458.0276489257813","83.02538299560547","5.213476657867432","0.3464259207248688","1.4231863021850586"
"mnist-vi-b5ee","finished","-","","mnist, vi","2024-11-01T14:38:11.000Z","3066","","relu","kron","512","0","data/","mnist","cuda","false","false","gaussian","softplus","neither","heteroscedastic","0.001","0.1","0.1","0.00001","true","25","vi","vi-het-gaussian","mlp","60000","500","50","500","50","","","Adam","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2064932272769515e-7","0.00016270889554704935","84.218671875","58.26818367346939","","","1.0456172458361835e-7","0.00009914195251464845","84.7174296875","70.900528","","","1.1715219443431124e-8","0.00009474430084228517","84.808609375","72.777936","","","","","","","","","","","","","","","","","","","","","1.558201390139402e-8","0.00009649619460105896","85.2777099609375","84.8613359375","","","","","","","","","","","","","","","","","","","","10000","0.166","-0.11984930938671434","0.5857202410697937","-4.313694934082031","","","","","322.99591064453125","","17.97208595275879","14.867899894714355","","","","","0.015449285507202148","0.2059","0.5060151868452462","0.001","","14.716546811163424","0.08142701536417007","4.342276573181152","","","","","","",""
"mnist-mcdropout-9092","finished","-","","mcdropout, mnist","2024-11-01T14:36:03.000Z","122","","relu","kron","512","0","data/","mnist","cuda","false","false","gaussian","softplus","neither","heteroscedastic","0.01","0.1","0.1","0.01","true","25","mcdropout","mcdropout-het-gaussian","mlp","60000","50","50","500","50","","","Adam","1","711","Flipout","true","0","-3","0","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.010413943290710447","","","","","0.004224064106843909","0.034981544494628904","","","","","0.000843681884765625","0.0797725830078125","","","","","0.0017856903076171875","","","","","","","","","","","","","","","","","","","1.099011778831482","","","","","0.007396341323852539","","","","","","","","","","","","","","","","","","","0.01","0.2282","-0.019117367391081917","0.5876960158348083","-4.317348791503906","","","","","386.9997863769531","","19.67230987548828","16.829450607299805","","","","","0.0025703907012939453","0.23283333333333336","0.3345559514680151","0.01","","37.10664415359497","0.1269838660955429","3.0673141479492188","","","","","","",""
"mnist-betanll-69c8","finished","-","","betanll, mnist","2024-11-01T14:20:21.000Z","936","","relu","kron","512","1","data/","mnist","cuda","false","false","gaussian","softplus","neither","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","betanll","betanll-het-gaussian-beta=1.0","mlp","60000","500","50","500","50","","","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000165288046002388","","","","","0.00004621797678421955","0.00047350946068763734","","","","","0.000027806026458740236","0.0016784026622772216","","","","","0.00002395071792602539","","","","","","","","","","","","","","","","","","","0.2262135744094849","","","","","0.00645652437210083","","","","","","","","","","","","","","","","","","","100","0.3431","-0.19753989661339988","0.5351840257644653","-4.2654444824218745","","","","","300.16497802734375","","17.32526969909668","14.022710800170898","","","","","0.00036215782165527344","0.34085","0.04415963059764796","0.1","","13.768167229369284","0.07671964913606644","3.694493055343628","22839.177734375","5285.064453125","593.6722412109375","55.812103271484375","3.694493055343628","7.899685382843018","17.08600616455078"
"mnist-betanll-1be0","finished","-","","betanll, mnist","2024-11-01T14:04:40.000Z","935","","relu","kron","512","0.5","data/","mnist","cuda","false","false","gaussian","softplus","neither","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","betanll","betanll-het-gaussian-beta=0.5","mlp","60000","500","50","500","50","","","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0006358189582824708","","","","","0.00015897855953294403","0.00040747880935668943","","","","","0.00006103108215332031","0.0027062664031982423","","","","","0.000042582916259765624","","","","","","","","","","","","","","","","","","","0.4487119615077973","","","","","0.00851882553100586","","","","","","","","","","","","","","","","","","","100","0.4704","-0.1630656821523408","0.4582068920135498","-4.1997819458007815","","","","","280.853759765625","","16.758691787719727","13.17244815826416","","","","","0.0003330707550048828","0.46776666666666666","0.1245007411403172","0.1","","13.029455268755555","0.08064579963684082","2.9163384437561035","16.476821899414062","127.60787963867188","141.47994995117188","","2.9163384437561035","10.546425819396973","17.077369689941406"
"mnist-betanll-b021","finished","-","","betanll, mnist","2024-11-01T13:49:07.000Z","927","","relu","kron","512","0","data/","mnist","cuda","false","false","gaussian","softplus","neither","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","betanll","betanll-het-gaussian-beta=0.0","mlp","60000","500","50","500","50","","","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0","0","","","","","0","0","","","","","0","","","","","","","","","","","","","","","","","","","0.1238262578845024","","","","","0","","","","","","","","","","","","","","","","","","","1000","0.1135","","1.661211371421814","-5.382364428710937","","","","","2769.96533203125","","52.630462646484375","51.69112777709961","","","","","0.00031375885009765625","0.11236666666666668","1.421811006836972","0.1","","167.52310836315155","1.0012922286987305","16.992542266845703","","17.005605697631836","","17.007036209106445","16.996337890625","16.992542266845703","17.06995391845703"
"mnist-faithful-c786","finished","-","","faithful, mnist","2024-11-01T13:31:01.000Z","1081","","relu","kron","512","0","data/","mnist","cuda","false","false","gaussian","softplus","neither","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","faithful","faithful-het-gaussian","mlp","60000","500","50","500","50","","","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.011989885941147804","0.01425693130493164","4.850666522979736","0.007544210433959961","","","","","","","0.0002888484299182892","0.00005055802209036691","0.0008464780449867249","0.000030810420989990235","","","","","100","0.3679","-0.07594903911907079","0.5245121717453003","-4.258682861328125","","","","","290.9364318847656","","17.056859970092773","13.620413780212402","","","","","0.00036025047302246094","0.3666333333333333","0.2349831683529635","0.1","","18.592136472463608","0.08200154453516006","3.654083490371704","28911468","11987.904296875","272.18939208984375","50.18913269042969","3.654083490371704","7.552518844604492","13.323779106140137"
"mnist-marglik-454f","finished","-","","marglik, mnist","2024-11-01T13:28:26.000Z","150","","relu","kron","512","0","data/","mnist","cuda","false","false","natural","softplus","neither","homoscedastic","0.1","0.1","0.1","0.0001","true","25","marglik","marglik-hom-natural","mlp","60000","500","50","500","50","8","894001","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","60113392","44152.046875","66707.34375","1378.8399658203125","1454.412353515625","8.306117057800293","","","","","","","439503136","1.4080637693405151","0.07771085947751999","","","","","","","","","","","","","","","","","","","2.4993238412207574e-10","","","","","0.000006543374791437266","0.0000063257962465286254","","","","","0.00003993587875366211","0.0003358939290046692","","","","","0.0006314727783203125","","","","","","","","","","","","","","","","","","","1.3080864516568093e-12","","","","","0.10567842864990236","","","","","","","","","","","","","","","","","","","","0.6894","","0.5644986033439636","-4.30321572265625","-4.08986943359375","","","","247.2705078125","0.0001307746582644149","15.724838256835938","11.949684143066406","0.00020432472229003904","","","","0.006852626800537109","0.6843333333333333","0.020373921746672213","0.0001","2.0043482780456543","0.006083423181010755","0.006085467990487814","","","","","","","",""
"mnist-map-c5e7","finished","-","","map, mnist","2024-11-01T13:15:00.000Z","800","","relu","kron","512","0","data/","mnist","cuda","false","false","natural","softplus","neither","homoscedastic","0.1","0.1","0.1","0.0001","true","25","map","map-hom-natural","mlp","60000","500","501","500","50","8","894001","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","0.003937583439587178","","","","","","","","","","","","","","","","","","","0.0006067901849746704","","","","","0.0002354268054572903","0.0002244204878807068","","","","","0.00025626583862304686","0.000655079185962677","","","","","0.00020122967529296871","","","","","","","","","","","","","","","","","","","0.0003997705352958292","","","","","0.044258499145507814","","","","","","","","","","","","","","","","","","","1","0.7589","","3316.681396484375","-3354.2162875","-251.28033125","","","","289.7220153808594","0.0045166506068355","17.021223068237305","13.667551040649414","0.00019502639770507812","","","","0.006706714630126953","0.7675","0.003841126633618596","0.0001","","0.000015553663184094817","0.00001554091795696877","0.97159343957901","0.9746581315994264","0.9834927916526794","0.97159343957901","0.9733633995056152","0.9731504321098328","1.4159722328186035","1.4159706830978394"
"mnist-marglik-0dc3","finished","-","","marglik, mnist","2024-11-01T13:11:10.000Z","223","","relu","kron","512","0","data/","mnist","cuda","false","false","meanvar","softplus","rotation","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","marglik","marglik-het-meanvar","mlp","60000","500","50","500","50","8","894502","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","5.563226222991943","835.747314453125","2144.685546875","250.1471710205078","0.24131257832050323","2.5434153079986572","","","","","","","0.06692644208669662","0.18374930322170255","","","","","","","","","","","","","","","","","","","","0.0359860954284668","","","","","0.00013117942031548948","0.00006205212324857712","","","","","0.00009996025848388672","0.14916007995605468","","","","","0.0015392923583984375","","","","","","","","","","","","","","","","","","","14.938720703125","","","","","0.18748895263671875","","","","","","","","","","","","","","","","","","","","0.6158","-0.06898563824514319","0.7751334309577942","-3.95187763671875","-3.944122058105469","-4.078160754394532","-3.910214111328125","-3.9004984008789054","203.6732635498047","-0.028200747376728945","14.271414756774902","12.499822616577148","0.000278472900390625","0.15193891525268555","0.005373716354370117","0.007295370101928711","","0.6114166666666667","-0.6683210356760831","0.0001","0.5448293685913086","-1.0239716753111048","0.008581550791859627","","","","","","","",""
"mnist-map-4f7e","finished","-","","map, mnist","2024-11-01T12:50:51.000Z","1214","","relu","kron","512","0","data/","mnist","cuda","false","false","meanvar","softplus","rotation","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","map","map-het-meanvar","mlp","60000","500","501","500","50","8","894502","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0007882466316223145","","","","","0.00020435806196563095","0.001306289315223694","","","","","0.00010564606475830078","0.0016930437088012696","","","","","0.00009068077087402343","","","","","","","","","","","","","","","","","","","3.647913932800293","","","","","0.017868106842041015","","","","","","","","","","","","","","","","","","","100","0.466","-0.09598875791761544","1.1962378025054932","-4.383348889160156","-4.043605187988281","-4.071198486328125","-4.045260632324219","-4.091530798339845","225.6843414306641","-0.026102906609314483","15.022793769836426","13.354443550109863","0.0002522468566894531","0.15200066566467285","0.005479097366333008","0.007044315338134766","","0.4692","-0.3076942155169229","0.0001","","-0.4379022411875807","0.02767162397503853","1.4152671098709106","122.32351684570312","116.7311553955078","80.41805267333984","177.74749755859375","1.4152671098709106","1.4153637886047363","1.4209487438201904"
"mnist-marglik-6f2a","finished","-","","marglik, mnist","2024-11-01T12:46:50.000Z","235","","relu","kron","512","0","data/","mnist","cuda","false","false","natural","softplus","rotation","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","marglik","marglik-het-natural","mlp","60000","500","50","500","50","8","894502","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","230.9689178466797","2413.84375","17318.0625","166.06900024414062","112.14395141601562","3.053727865219116","","","","","","","6159.64111328125","0.05728534609079361","","","","","","","","","","","","","","","","","","","","0.002587409496307373","","","","","0.00005753585270472935","0.0000084835235029459","","","","","0.00020050259399414063","0.001691113233566284","","","","","0.001558894775390625","","","","","","","","","","","","","","","","","","","0.00002605158260848839","","","","","1.6011668701171875","","","","","","","","","","","","","","","","","","","","0.3924","-0.08262349553887868","0.7653547525405884","-3.9639697509765623","-3.859634094238281","-4.05444609375","-3.7710546447753903","-3.781751049804688","170.712158203125","-0.021619325642247923","13.065686225891112","11.076169967651367","0.00031828880310058594","0.1516568660736084","0.0050201416015625","0.0075397491455078125","","0.3812833333333333","-0.5210575029506525","0.0001","0.5454902648925781","-0.9441988134788254","0.006672309245914221","","","","","","","",""
"mnist-map-4573","finished","-","","map, mnist","2024-11-01T12:26:00.000Z","1245","","relu","kron","512","0","data/","mnist","cuda","false","false","natural","softplus","rotation","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","map","map-het-natural","mlp","60000","500","501","500","50","8","894502","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00021008430421352387","","","","","0.00002625934445128149","0.00021774446964263917","","","","","0.00003970188522338867","0.00001922844722867012","","","","","0.000040105510711669925","","","","","","","","","","","","","","","","","","","0.02336752787232399","","","","","0.010035210609436036","","","","","","","","","","","","","","","","","","","1000","0.2681","-0.10560678695022983","1.010819911956787","-4.179192993164063","-4.182286914062501","-4.179755395507813","-4.1798322265625","-4.180132482910156","273.1492614746094","-0.09662967081825236","16.5272274017334","15.028938293457031","0.0002760887145996094","0.1517477035522461","0.005144834518432617","0.006797075271606445","","0.2652","0.5195068626080529","0.0001","","0.18158932800515212","0.08672007918357849","0.24675226211547852","614.2780151367188","574.2203979492188","406.099365234375","71.22410583496094","3.290315866470337","0.24675226211547852","1.4226007461547852"
"mnist-vi-c4a6","finished","-","","mnist, vi","2024-11-01T11:34:17.000Z","3097","","relu","kron","512","0","data/","mnist","cuda","false","false","gaussian","softplus","rotation","heteroscedastic","0.001","0.1","0.1","0.00001","true","25","vi","vi-het-gaussian","mlp","60000","500","50","500","50","","","Adam","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.513728104531765e-7","0.00020412840162004745","84.004578125","58.01366326530612","","","1.4161929721012713e-7","0.00011997481536865234","84.7150859375","71.46396","","","2.0848652638960632e-8","0.0001155791244506836","84.76621875","72.790904","","","","","","","","","","","","","","","","","","","","","1.0041100040325547e-7","0.00011827874183654783","85.66877746582031","84.5672578125","","","","","","","","","","","","","","","","","","","","10000","0.2256","-0.13443227580546435","0.999930739402771","-4.1786071411132815","","","","","249.6544952392578","","15.800457954406738","14.193442344665527","","","","","0.011025667190551758","0.25605","0.3547705121464649","0.001","","-13.264502791687846","0.05636444315314293","3.095933437347412","","","","","","",""
"mnist-mcdropout-bbd4","finished","-","","mcdropout, mnist","2024-11-01T11:32:06.000Z","126","","relu","kron","512","0","data/","mnist","cuda","false","false","gaussian","softplus","rotation","heteroscedastic","0.01","0.1","0.1","0.01","true","25","mcdropout","mcdropout-het-gaussian","mlp","60000","50","50","500","50","","","Adam","1","711","Flipout","true","0","-3","0","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.007558849334716797","","","","","0.006625757334183673","0.04939829254150391","","","","","0.001281989013671875","0.1235680923461914","","","","","0.00304240185546875","","","","","","","","","","","","","","","","","","","1.2963801622390747","","","","","0.008542486190795898","","","","","","","","","","","","","","","","","","","10","0.3151","-0.07164421588615817","0.9536257982254028","-4.1301418457031245","","","","","288.6605529785156","","16.990013122558594","15.485307693481444","","","","","0.00329446792602539","0.31805","0.09890570829354098","0.01","","7.973133536055684","0.08768261224031448","0.9012497067451476","","","","","","",""
"mnist-betanll-fd48","finished","-","","betanll, mnist","2024-11-01T11:16:35.000Z","926","","relu","kron","512","1","data/","mnist","cuda","false","false","gaussian","softplus","rotation","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","betanll","betanll-het-gaussian-beta=1.0","mlp","60000","500","50","500","50","","","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00018276211619377137","","","","","0.000044966580916424186","0.0005110018253326416","","","","","0.00002857083511352539","0.0015010697841644288","","","","","0.00002535513687133789","","","","","","","","","","","","","","","","","","","0.1681995838880539","","","","","0.006687035083770752","","","","","","","","","","","","","","","","","","","100","0.3358","-0.17239179709438282","1.0231648683547974","-4.193664086914062","","","","","272.46551513671875","","16.506528854370117","15.027612686157228","","","","","0.00029730796813964844","0.33376666666666666","0.03663292236752428","0.1","","-1.3688658801838756","0.06226486340165138","1.4860870838165283","11583.1474609375","5938.59765625","369.8030700683594","42.2780876159668","1.4860870838165283","7.069490432739258","17.074993133544922"
"mnist-betanll-2ff5","finished","-","","betanll, mnist","2024-11-01T11:00:54.000Z","936","","relu","kron","512","0.5","data/","mnist","cuda","false","false","gaussian","softplus","rotation","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","betanll","betanll-het-gaussian-beta=0.5","mlp","60000","500","50","500","50","","","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0006991751194000244","","","","","0.00017859131949288503","0.0007698847055435181","","","","","0.00006582915496826172","0.0032211668491363525","","","","","0.0000494509162902832","","","","","","","","","","","","","","","","","","","0.7169036269187927","","","","","0.009563697814941406","","","","","","","","","","","","","","","","","","","100","0.4884","-0.14067277234309056","0.7775045037269592","-3.9547429931640625","","","","","206.03842163085935","","14.35403823852539","12.563553810119627","","","","","0.00030732154846191406","0.4834833333333333","0.1100242002472534","0.1","","-4.327292898320593","0.069919154047966","0.2694685459136963","61.743289947509766","79.19631958007812","158.56202697753906","32.41217041015625","0.2694685459136963","16.984195709228516","17.06633949279785"
