"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","approx","batch_size","beta","data_root","dataset","depth","device","double","head","head_activation","likelihood","lr","lr_hyp","lr_hyp_min","lr_min","marglik_early_stopping","marglik_frequency","method","n_data","n_epochs","n_epochs_burnin","n_hypersteps","n_param_groups","n_params","optimizer","prior_prec_init","rep","seed","typeofrep","use_wandb","vi_posterior_mu_init","vi_posterior_rho_init","vi_prior_mu","width","epoch","hyperparams/prior_prec_layer1.bias","hyperparams/prior_prec_layer1.weight","hyperparams/prior_prec_out_layer.bias","hyperparams/prior_prec_out_layer.weight","hyperparams/sigma_noise","params/layer1.bias","params/layer1.mu_bias","params/layer1.mu_weight","params/layer1.rho_bias","params/layer1.rho_weight","params/layer1.weight","params/out_layer.bias","params/out_layer.mu_bias","params/out_layer.mu_weight","params/out_layer.rho_bias","params/out_layer.rho_weight","params/out_layer.weight","params/out_layer_mu.bias","params/out_layer_mu.weight","params/out_layer_var.bias","params/out_layer_var.weight","params/z_layer.lin_layer.bias","params/z_layer.lin_layer.weight","prior_prec_opt","test/loglik","test/loglik_bayes","test/loglik_bayes_mc","test/loglik_bayes_mc_lse","test/loglik_bayes_mean","test/mse","train/loss","train/lr","train/marglik","train/nll","train/perf","valid/nll","valid/perf"
"yacht-betanll-807c","finished","-","","betanll, yacht","2024-11-02T18:17:53.000Z","155","","gelu","full","256","0","data/","yacht","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","betanll","277","5000","100","50","","","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","0.8128463249544794","","","","","0.1276297889697251","10.238689094824087","","","","","0.8227383119563584","","","","","","","0.1","-0.384513576275038","","","","","0.001990604577967766","-2.481298469636964","0.01","","-2.4813244256072475","0.001354634067753064","-2.4677315280929855","0.000480070263919561"
"yacht-faithful-7249","finished","-","","faithful, yacht","2024-11-02T18:14:46.000Z","181","","gelu","full","256","0.5","data/","yacht","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","faithful","277","5000","100","50","","","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","","","","","","","","","","","","","0.0007939305347387971","0.01690530517195583","1.2100554650815545","0.009278619844211373","0.000012548992144675636","0.0028293904595091063","10","-3.590806103008036","","","","","0.4975743474527416","0.9436837515284284","0.01","","0.7737510500770729","0.3398596506079206","0.5772346929878635","0.169534600958309"
"yacht-marglik-1c6b","finished","-","","marglik, yacht","2024-11-02T18:13:53.000Z","48","","gelu","full","256","0.5","data/","yacht","1","cuda","true","natural","softplus","homoscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","277","5000","100","50","4","401","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.8051464557647705","5.640547752380371","18.54609107971191","1.0415571928024292","0.027999097481369972","0.2644267525733934","","","","","0.03238623178895198","0.009002128573563212","","","","","0.17882695543176577","","","","","","","","-0.3660170471500628","-0.4114040255604056","","","","0.0004762863717761457","0.000560078929993324","0.00001","-1.363834359171181","0.0003479978125228928","0.0005718920858801897","",""
"yacht-map-bd9e","finished","-","","map, yacht","2024-11-02T18:11:31.000Z","136","","gelu","full","256","0.5","data/","yacht","1","cuda","true","natural","softplus","homoscedastic","0.01","0.01","0.001","0.00001","true","50","map","277","5000","5001","50","4","401","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.014432896294965534","0.3001477031808932","","","","","0.08025464678375722","0.001095909601523927","","","","","0.133837023682823","","","","","","","0.001","-0.3090477933724398","-3.1243074896088","","","","0.0003788992789775978","0.0002805227486533113","0.00001","","0.00011526380205666023","0.00020831030974868977","0.9190537507599889",""
"wine-quality-red-marglik-8ac1","finished","-","","marglik, wine-quality-red","2024-11-02T18:09:05.000Z","140","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","1.3700677156448364","3.998977661132813","1.6902761459350586","0.3321918845176697","","0.5635498523842599","","","","","0.18584209080714728","0.44676452642910136","","","","","2.30020501448924","","","","","","","","-1.1809907307954446","-0.8978028131295481","-1.6747765182216932","-0.9046053487408582","-0.869571397513478","0.5816639645334275","0.4107202874010226","0.00001","1.5104897747840638","0.2281969901998653","0.4877953094722819","",""
"flow-cytometry-HEK293-map-2acb","finished","-","","flow-cytometry-HEK293, map","2024-11-02T18:00:26.000Z","2408","","relu","kron","256","0.5","data/","flow-cytometry-HEK293","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","5071","5000","5001","50","4","6602","Adam","1","0","9","Flipout","true","0","-3","0","50","5000","","","","","","0.0036980616989602095","","","","","0.00010387630539349064","0.004146694576194679","","","","","0.008545266147786768","","","","","","","1000","-0.34222984618167274","-0.3434360918955456","-0.341171179780803","-0.33062816256454447","-0.3413373534088617","0.7762545167780667","1.3427048215140216","0.00001","","1.173337811990373","0.7365328649676841","1.2281388595568754",""
"wine-quality-red-map-d1c7","finished","-","","map, wine-quality-red","2024-11-02T17:55:16.000Z","823","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","0.002835546105754352","","","","","0.0019991333042579363","0.01262109497805428","","","","","0.010282591249038247","","","","","","","100","-0.8805731819248909","-0.8806898830567448","-0.8798972204419128","-0.8800325674958497","-0.8789646701405106","0.5707936840998332","1.2293192518635347","0.00001","","1.1495831532050995","0.6102996856709062","1.251657310818148",""
"flow-cytometry-HEK293-marglik-36e6","finished","-","","flow-cytometry-HEK293, marglik","2024-11-02T17:55:07.000Z","312","","relu","kron","256","0.5","data/","flow-cytometry-HEK293","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","5071","5000","100","50","4","6602","Adam","1","0","9","Flipout","true","0","-3","0","50","5000","1056.9774169921875","53975.9921875","0.8319331407546997","0.0044183856807649136","","0.00015856512662094018","","","","","0.00000536081033369947","1.200478263210297","","","","","146.48078265293202","","","","","","","","-0.4727577545621808","-0.32993301066122555","-0.5552104309293058","-0.28163275224516293","-0.3281024644598451","0.8138038614491376","0.7115749444368821","0.00001","1.3023257087805915","0.5301955326941126","0.1401518512366196","",""
"wine-quality-red-marglik-ab5c","finished","-","","marglik, wine-quality-red","2024-11-02T17:52:53.000Z","137","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","3.1230902671813965","5.204268455505371","0.4375260770320892","0.07592960447072983","","0.2538298029644958","","","","","0.14194285174329174","0.786367325788314","","","","","10.092490089136968","","","","","","","","-0.9150270380621228","-0.8803571588376691","-1.474857809983094","-0.8826107759635274","-0.8794947867299928","0.533333489372173","0.7841473968318573","0.00001","1.4924692160130102","0.602338943849498","0.2270107727235199","",""
"wine-quality-red-map-ce88","finished","-","","map, wine-quality-red","2024-11-02T17:39:26.000Z","801","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","0.02299938289605244","","","","","0.018894856240813735","0.3589175033671211","","","","","0.07381664831697762","","","","","","","10","-0.863650219014934","-0.8596877503073316","-0.909660295913752","-0.8651308718994326","-0.8587702564907731","0.5490524162178803","1.1224060410946506","0.00001","","1.0541585013004415","0.5187786825860442","1.2044418552646998",""
"wine-quality-red-vi-80a8","failed","-","","vi, wine-quality-red","2024-11-02T17:35:20.000Z","240","","gelu","full","256","0","data/","wine-quality-red","1","cuda","true","gaussian","softplus","heteroscedastic","0.001","0.01","0.001","0.001","true","50","vi","1439","1000","100","50","","","Adam","1","0","6","Flipout","true","0","-3","0","50","1000","","","","","","","0.00024872692466560895","0.010112718471548324","20.3541022238617","14.330036207083564","","","0.000028831315825663777","0.008658685207853439","21.80325047286469","17.36189812625979","","","","","","","","100","","","","","","","0.9719601777878628","0.001","","5.604536544103012","0.5506044975307756","1.2331630382441012","0.723580452288235"
"wine-quality-red-mcdropout-1c3b","finished","-","","mcdropout, wine-quality-red","2024-11-02T17:32:51.000Z","143","","gelu","full","256","0","data/","wine-quality-red","1","cuda","true","gaussian","softplus","heteroscedastic","0.001","0.01","0.001","0.001","true","50","mcdropout","1439","1000","100","50","","","Adam","1","0","6","Flipout","true","0","-3","0","50","1000","","","","","","0.2300898243448077","","","","","0.08820901274782206","0.035834694395101306","","","","","0.14135384268613815","","","","","","","0.01","-0.7886257538567513","","","","","0.525505625888067","0.9560066828119071","0.001","","5.736022592286359","0.5714978128218112","1.2116554838086495","0.7709859901380578"
"wine-quality-red-betanll-34f8","finished","-","","betanll, wine-quality-red","2024-11-02T17:21:22.000Z","683","","gelu","full","256","1","data/","wine-quality-red","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","betanll","1439","5000","100","50","","","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","0.004476300334825043","","","","","0.008414163536416993","0.02688995431324057","","","","","0.029845060877374503","","","","","","","10","-0.8314947331294652","","","","","0.5335705387357081","0.10074764906890178","0.01","","2.538405928898026","0.182925593742479","1.2545524360678968","1.4060370624081011"
"flow-cytometry-HEK293-map-4352","finished","-","","flow-cytometry-HEK293, map","2024-11-02T17:13:45.000Z","2476","","relu","kron","256","0.5","data/","flow-cytometry-HEK293","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","5071","5000","5001","50","4","6602","Adam","1","0","9","Flipout","true","0","-3","0","50","5000","","","","","","0.004803193034001108","","","","","0.0022573996003714077","0.09871077698160605","","","","","0.1476215886896828","","","","","","","100","-0.3984521322165232","-0.3045488840458642","-0.4269764210564216","-0.2295787349402762","-0.3021000387389221","0.7886447182539122","0.8988857686823173","0.00001","","0.6054527079561559","0.169756223863493","1.2101879418430492",""
"wine-quality-red-betanll-b6f9","finished","-","","betanll, wine-quality-red","2024-11-02T17:09:45.000Z","689","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","betanll","1439","5000","100","50","","","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","0.0026991159148063095","","","","","0.0016668013511591795","0.010179309984505709","","","","","0.008782584688143368","","","","","","","100","-0.8950420009303073","","","","","0.567703239559096","0.277381533582058","0.01","","2.010224141775841","0.2541801789889807","1.2654006064099104","0.9796164323162344"
"flow-cytometry-HEK293-vi-1fcc","failed","-","","flow-cytometry-HEK293, vi","2024-11-02T17:06:43.000Z","416","","relu","kron","256","0","data/","flow-cytometry-HEK293","1","cuda","true","gaussian","softplus","heteroscedastic","0.001","0.01","0.001","0.001","true","50","vi","5071","500","100","50","","","Adam","1","0","9","Flipout","true","0","-3","0","50","500","","","","","","","0.0000022777680520285003","0.0006405720523762764","38.5216987223162","26.867667464348543","","","7.084041673084226e-7","0.0006353698201589978","39.179672897977255","35.615378562643436","","","","","","","","1000","","","","","","","-0.118596050131417","0.001","","-2.342799821928213","0.3699831192486244","2.6351363427255583","0.7758059549246626"
"wine-quality-red-betanll-a3c8","finished","-","","betanll, wine-quality-red","2024-11-02T16:58:08.000Z","691","","gelu","full","256","0","data/","wine-quality-red","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","betanll","1439","5000","100","50","","","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","0.0028249704904306453","","","","","0.002003504062744108","0.012466078866542493","","","","","0.010238560997970166","","","","","","","100","-0.8808107992835879","","","","","0.5709042919809719","0.38670486299533147","0.01","","2.319948511551563","0.49462388512918487","1.2522946827330186","0.909222089937084"
"wine-quality-red-faithful-7d36","finished","-","","faithful, wine-quality-red","2024-11-02T16:44:28.000Z","814","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","faithful","1439","5000","100","50","","","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","","","","","","","","","","","","","0.003527781857331646","0.0007897826220415932","0.222925147252721","0.8409394844949634","0.005837954915728044","0.0149062187529108","0.001","-0.8820993903156555","","","","","0.5754229853043648","1.5620378193417497","0.01","","7.311424549049511","0.6501316249750124","1.2678638984225634","0.7691570693279922"
"wine-quality-red-marglik-a654","finished","-","","marglik, wine-quality-red","2024-11-02T16:42:38.000Z","104","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","homoscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","651","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","9.163884162902832","8.542094230651855","205.1960906982422","0.14804239571094513","0.6199045777320862","0.06098276719409088","","","","","0.0667236918791596","0.0000018159641080454563","","","","","4.007837929912818","","","","","","","","-0.9344955475053304","-0.9197710127717909","","","","0.5816223890861808","0.3830742339293162","0.00001","1.455522965189626","0.28397796900725564","0.2851981861872851","",""
"wine-quality-red-map-c77c","finished","-","","map, wine-quality-red","2024-11-02T16:33:59.000Z","512","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","homoscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","651","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","0.7504647100367783","0.0029335644867573784","","","","","0.005689368692569537","0.0016113984184771416","","","","","0.03828786966128952","","","","","","","10","-0.878263047218705","-0.8708107526733879","","","","0.5218899341396602","0.60014412800471","0.00001","","0.5640646162510011","0.5631990495547268","1.2975217061474216",""
"flow-cytometry-HEK293-betanll-e2c2","finished","-","","betanll, flow-cytometry-HEK293","2024-11-02T16:32:43.000Z","2034","","relu","kron","256","1","data/","flow-cytometry-HEK293","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","betanll","5071","5000","100","50","","","Adam","1","0","9","Flipout","true","0","-3","0","50","5000","","","","","","0.0017490225890684028","","","","","0.00007723605613452113","0.004910653574007008","","","","","0.0045378048378119816","","","","","","","1000","-0.4005805177044494","","","","","0.822552981350846","0.00362744948327957","0.01","","-9.134965282035386","0.03849229406239598","2.6242738502631013","1.500562906234451"
"power-plant-marglik-7ce8","finished","-","","marglik, power-plant","2024-11-02T16:25:26.000Z","507","","gelu","full","256","0.5","data/","power-plant","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","8611","5000","100","50","4","352","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.13789623975753784","0.535097599029541","0.37382620573043823","2.694336414337158","","3.230035139610312","","","","","0.8168518734564247","2.661807592917985","","","","","0.14880346990979337","","","","","","","","-2.8671104078866767","-2.8639599930590243","-2.861977877310914","-2.8452366545880636","-2.862874847573251","0.05928102452886638","-0.09503365425571816","0.00001","-0.041620472262268685","-0.10384676806897485","0.053477553366866215","",""
"flow-cytometry-HEK293-betanll-4167","finished","-","","betanll, flow-cytometry-HEK293","2024-11-02T15:58:51.000Z","2025","","relu","kron","256","0.5","data/","flow-cytometry-HEK293","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","betanll","5071","5000","100","50","","","Adam","1","0","9","Flipout","true","0","-3","0","50","5000","","","","","","0.00228416568599042","","","","","0.00009399116540631092","0.0019454091476552716","","","","","0.005657328165479938","","","","","","","1000","-0.38263738283874016","","","","","0.8043610818036984","-0.04503358803558596","0.01","","-10.960279260756067","0.031223812161494204","2.547093945491529","1.6494525072178134"
"flow-cytometry-HEK293-betanll-c416","finished","-","","betanll, flow-cytometry-HEK293","2024-11-02T15:24:46.000Z","2038","","relu","kron","256","0","data/","flow-cytometry-HEK293","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","betanll","5071","5000","100","50","","","Adam","1","0","9","Flipout","true","0","-3","0","50","5000","","","","","","0.003334193403401573","","","","","0.00013620606949533835","0.002035807713092514","","","","","0.007680311346121751","","","","","","","1000","-0.3542961072627179","","","","","0.7852949441889776","-1.081793656714293","0.01","","-19.476148335207064","0.03744991440230846","2.473067556080939","1.4784721519085644"
"power-plant-map-9ce4","finished","-","","map, power-plant","2024-11-02T15:18:19.000Z","4020","","gelu","full","256","0.5","data/","power-plant","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","8611","5000","5001","50","4","352","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","3.673441050234146","","","","","1.390597936522488","2.7596252396293957","","","","","1.1732050738889597","","","","","","","0.001","-2.8430389675028755","-2.8633809149725313","-2.8434680855915184","-2.814558459612273","-2.8371376827494057","0.05653047168864387","-0.13804069888045872","0.00001","","-0.13807464563634908","0.05245150776976266","-0.0332325531575622",""
"power-plant-marglik-7436","finished","-","","marglik, power-plant","2024-11-02T15:09:29.000Z","523","","gelu","full","256","0.5","data/","power-plant","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","8611","5000","100","50","4","352","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.14421266317367554","0.23787127435207367","0.06026868894696236","0.15065553784370422","","4.559231535802832","","","","","2.7178789355446327","5.2240037408183015","","","","","4.066045717682838","","","","","","","","-2.7865709059024626","-2.789431717171063","-2.786789849934425","-2.784930756462223","-2.7866031140854584","0.05345600225615301","-0.10706806713190288","0.00001","-0.04014825180022097","-0.12007827980074344","0.04911155410174752","",""
"flow-cytometry-HEK293-faithful-6467","finished","-","","faithful, flow-cytometry-HEK293","2024-11-02T14:44:35.000Z","2403","","relu","kron","256","0.5","data/","flow-cytometry-HEK293","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","faithful","5071","5000","100","50","","","Adam","1","0","9","Flipout","true","0","-3","0","50","5000","","","","","","","","","","","","","","","","","","0.00018905783194437037","0.0024956167945140288","0.001442463354434772","0.007635381903579288","0.0002735745317177641","0.0014175401476804312","10","-0.4609351099001423","","","","","0.8824453492871175","1.5835881221392052","0.01","","21.38790909729582","0.792948325622387","2.5374042902055107","0.7623540869787876"
"flow-cytometry-HEK293-marglik-2c94","finished","-","","flow-cytometry-HEK293, marglik","2024-11-02T14:41:04.000Z","204","","relu","kron","256","0.5","data/","flow-cytometry-HEK293","1","cuda","true","natural","softplus","homoscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","5071","5000","100","50","4","6551","Adam","1","0","9","Flipout","true","0","-3","0","50","5000","0.5797169208526611","216.0076446533203","41.51001739501953","0.32817310094833374","0.03294585272669792","1.655990546436667","","","","","0.004115218243006137","0.023855287222672168","","","","","2.929205799957564","","","","","","","","-4.953711821872787","-2.5934426047337236","","","","0.9950399121539124","0.002304102323250845","0.00001","2.8532912975875977","0.0010108423925955124","0.0010157395706563504","",""
"flow-cytometry-HEK293-map-44e1","finished","-","","flow-cytometry-HEK293, map","2024-11-02T14:14:43.000Z","1575","","relu","kron","256","0.5","data/","flow-cytometry-HEK293","1","cuda","true","natural","softplus","homoscedastic","0.01","0.01","0.001","0.00001","true","50","map","5071","5000","5001","50","4","6551","Adam","1","0","9","Flipout","true","0","-3","0","50","5000","","","","","0.5607452199215046","0.002125473613216318","","","","","0.00081576671212655","0.0038381601872422098","","","","","0.1068019605115947","","","","","","","100","-0.7403018945933281","-0.5285278054082247","","","","0.820133736521325","0.5258396178483963","0.00001","","0.3146004797348726","0.31452611215969994","1.2965056916993642",""
"survival-screen-HEK293-marglik-695f","finished","-","","marglik, survival-screen-HEK293","2024-11-02T14:06:01.000Z","515","","relu","kron","256","0.5","data/","survival-screen-HEK293","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","8986","5000","100","50","4","5852","Adam","1","0","5","Flipout","true","0","-3","0","50","5000","10.003868103027344","2787.497314453125","0.09445155411958694","0.021092208102345467","","0.08173176540537415","","","","","0.0003161100967407709","10.594509684620451","","","","","43.77864778855288","","","","","","","","-1.876886531223723","-0.7672005655727361","-1.8139598265455303","-0.5490322662440454","-1.154486070777108","0.8278444817000246","0.08502188128819614","0.00001","1.462389843602146","-0.20102197537912836","0.30169827435891605","",""
"power-plant-map-4ed8","finished","-","","map, power-plant","2024-11-02T13:59:52.000Z","4170","","gelu","full","256","0.5","data/","power-plant","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","8611","5000","5001","50","4","352","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","8.829245861261846","","","","","6.087253584403899","1.7587724186258602","","","","","8.529721510380403","","","","","","","0.0001","-2.7846164034469556","-2.786314416480958","-2.783004467417454","-2.7806170568605593","-2.7828893665215286","0.05319818056533604","-0.14948651825900763","0.00001","","-0.14950112400964932","0.046947357605940376","-0.06048269335450728",""
"power-plant-vi-11eb","failed","-","","power-plant, vi","2024-11-02T13:41:51.000Z","1075","","gelu","full","256","0","data/","power-plant","1","cuda","true","gaussian","softplus","heteroscedastic","0.001","0.01","0.001","0.001","true","50","vi","8611","1000","100","50","","","Adam","1","0","6","Flipout","true","0","-3","0","50","1000","","","","","","","0.27545961141556263","0.12501658743624164","20.36051028441979","22.22775734690328","","","0.20046883073416685","0.23016596327638753","30.698302971289213","25.759969391083832","","","","","","","","1","","","","","","","-0.033501763965236214","0.001","","-1.2545213937735455","0.05643834206202355","-0.05390166686860662","0.05831489983287859"
"power-plant-mcdropout-5ece","finished","-","","mcdropout, power-plant","2024-11-02T13:29:51.000Z","714","","gelu","full","256","0","data/","power-plant","1","cuda","true","gaussian","softplus","heteroscedastic","0.001","0.01","0.001","0.001","true","50","mcdropout","8611","1000","100","50","","","Adam","1","0","6","Flipout","true","0","-3","0","50","1000","","","","","","0.41309746963364846","","","","","0.17068088829067313","1.2017598850056033","","","","","0.14080901194880716","","","","","","","0.0001","-2.858782762835474","","","","","0.06167105960779602","-0.008388492117125421","0.001","","-0.26006017505037266","0.06001278038723078","-0.04420826552753765","0.05987493587283351"
"survival-screen-HEK293-map-97fb","finished","-","","map, survival-screen-HEK293","2024-11-02T12:54:41.000Z","4274","","relu","kron","256","0.5","data/","survival-screen-HEK293","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","8986","5000","5001","50","4","5852","Adam","1","0","5","Flipout","true","0","-3","0","50","5000","","","","","","0.0043149444008210944","","","","","0.00023178655792051135","0.016142469901994305","","","","","0.0153502655120886","","","","","","","1000","-0.14973088178188687","-0.1547008382152639","-0.1518838952638399","-0.1444317624595792","-0.15083998200396495","0.6429743782613291","1.242947736239513","0.00001","","1.0702201148533323","0.6916091770826258","1.0804978955408753",""
"survival-screen-HEK293-marglik-0f25","finished","-","","marglik, survival-screen-HEK293","2024-11-02T12:45:51.000Z","523","","relu","kron","256","0.5","data/","survival-screen-HEK293","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","8986","5000","100","50","4","5852","Adam","1","0","5","Flipout","true","0","-3","0","50","5000","167.24505615234375","22513.912109375","0.658600926399231","0.004570768214762211","","0.0019808203631718107","","","","","0.000025429924169500577","1.5171954249518054","","","","","203.1380780731593","","","","","","","","-0.24035047251594313","-0.12510665860219117","-0.18562628321506297","-0.08366934848891311","-0.1200557761743488","0.6073507005507137","0.6039676449256296","0.00001","1.220691895260803","0.4260775342976671","0.11871918780798307","",""
"power-plant-betanll-cf65","finished","-","","betanll, power-plant","2024-11-02T12:31:31.000Z","3494","","gelu","full","256","1","data/","power-plant","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","betanll","8611","5000","100","50","","","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","10.439742833979428","","","","","2.444028696367631","4.561103646940309","","","","","0.8086457885506704","","","","","","","0.0001","-2.862951116697277","","","","","0.05731409665173513","0.002012245360333387","0.01","","-2.598099445663794","0.0531037878048585","0.0096480736763844","0.05575577601680852"
"power-plant-betanll-1b70","finished","-","","betanll, power-plant","2024-11-02T11:32:33.000Z","3531","","gelu","full","256","0.5","data/","power-plant","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","betanll","8611","5000","100","50","","","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","0.05491551373413043","","","","","0.02235433960470049","0.7708982531616005","","","","","0.029142206815417803","","","","","","","10","-2.8673489671500323","","","","","0.06241883295794763","-0.007834743128889238","0.01","","-3.1324171156319793","0.053606237947247455","0.12025650485574133","0.05739364528404808"
"survival-screen-HEK293-map-55a3","finished","-","","map, survival-screen-HEK293","2024-11-02T11:31:16.000Z","4468","","relu","kron","256","0.5","data/","survival-screen-HEK293","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","8986","5000","5001","50","4","5852","Adam","1","0","5","Flipout","true","0","-3","0","50","5000","","","","","","0.003117043559608268","","","","","0.0033290370703076416","0.1276183634534966","","","","","0.18984259720566665","","","","","","","100","-0.12748818879699825","-0.09181230429365478","-0.15573621750597558","-0.0566330332221805","-0.08462718327834096","0.6413006472219295","0.858855333199186","0.00001","","0.6453518580199058","0.23295022360283277","1.0604405725809318",""
"survival-screen-HEK293-vi-aad5","failed","-","","survival-screen-HEK293, vi","2024-11-02T11:19:02.000Z","727","","relu","kron","256","0","data/","survival-screen-HEK293","1","cuda","true","gaussian","softplus","heteroscedastic","0.001","0.01","0.001","0.001","true","50","vi","8986","500","100","50","","","Adam","1","0","5","Flipout","true","0","-3","0","50","500","","","","","","","0.000006179061531553873","0.0015498424572264584","47.638418639417175","37.66218344968281","","","4.74895773558506e-7","0.001516587389066473","47.9238373731792","45.87750640186678","","","","","","","","1000","","","","","","","0.15772850482950102","0.001","","4.831597056365211","0.47344433466834945","4.692750998264838","0.7194310930378194"
"power-plant-betanll-0610","finished","-","","betanll, power-plant","2024-11-02T10:34:24.000Z","3483","","gelu","full","256","0","data/","power-plant","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","betanll","8611","5000","100","50","","","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","0.1883327956152629","","","","","0.09958197104888145","1.9126065710484637","","","","","0.06591597577469774","","","","","","","10","-2.8555472598501215","","","","","0.06079867386147446","-0.10770836781802905","0.01","","-3.339122463272844","0.05417076519148006","0.07410899730527983","0.05554980462932291"
"survival-screen-HEK293-betanll-6d1e","finished","-","","betanll, survival-screen-HEK293","2024-11-02T10:20:06.000Z","3529","","relu","kron","256","1","data/","survival-screen-HEK293","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","betanll","8986","5000","100","50","","","Adam","1","0","5","Flipout","true","0","-3","0","50","5000","","","","","","0.014313436633538963","","","","","0.0020888172536922475","0.04392310312978229","","","","","0.03973872760304367","","","","","","","100","-0.28882044667725304","","","","","0.6808977761094103","0.008384746981514037","0.01","","-0.40937521216445505","0.06314157227511233","4.474813066613779","1.7223224480323545"
